Column1,Column2,,CTDT_charge.Tr1221,CTDT_secondarystruct.Tr1221,CTDT_solventaccess.Tr1331,CTDT_hydrophobicity_CASG920101.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr2332,CTDT_polarizability.Tr1331,CTDT_hydrophobicity_ARGP820101.Tr1221,CTDT_hydrophobicity_ZIMJ680101.Tr1331,PAAC_Xc1.C,CTDD_hydrophobicity_ZIMJ680101.2.residue25
ALJ54383_RVP743DHP_Suidae_2014,P,RVP743DHP,0.158081705,0.239786856,0.211367673,0.1669627,0.179396092,0.136767318,0.241563055,0.291296625,11.79508959,25.35460993
APB88934_AKY492WDK_Suidae_2014.563889,P,AKY492WDK,0.157522124,0.237168142,0.210619469,0.166371681,0.180530973,0.136283186,0.238938053,0.292035398,11.7765791,25.26501767
ALJ53900_OPN979CGB_Suidae_2014,P,OPN979CGB,0.157522124,0.238938053,0.212389381,0.166371681,0.178761062,0.138053097,0.240707965,0.290265487,11.7887069,25.26501767
APB89145_WRP221TMA_Suidae_2014.530556,P,WRP221TMA,0.157522124,0.238938053,0.210619469,0.169911504,0.180530973,0.136283186,0.238938053,0.292035398,11.78201389,25.26501767
APB88996_FRM128USB_Suidae_2014.547222,P,FRM128USB,0.157522124,0.238938053,0.212389381,0.166371681,0.178761062,0.136283186,0.240707965,0.290265487,11.77692979,25.26501767
AOO54964_XTD866XJX_Suidae_2016.588889,P,XTD866XJX,0.157522124,0.238938053,0.214159292,0.162831858,0.173451327,0.139823009,0.242477876,0.290265487,11.79469073,25.26501767
ANJ61618_XLO028ZYP_Suidae_2016.261111,P,XLO028ZYP,0.157522124,0.247787611,0.219469027,0.159292035,0.175221239,0.136283186,0.251327434,0.286725664,11.78170782,26.32508834
AQN75835_QPS991DRU_Suidae_2016.975,P,QPS991DRU,0.157522124,0.233628319,0.215929204,0.169911504,0.168141593,0.138053097,0.240707965,0.29380531,11.79072628,25.26501767
AFM46533_GXA557NNJ_Suidae_2011.319444,P,GXA557NNJ,0.157801418,0.234042553,0.219858156,0.170212766,0.170212766,0.140070922,0.246453901,0.296099291,11.7607609,24.07079646
AND81105_FUZ866LXO_Suidae_2016.225,P,FUZ866LXO,0.161061947,0.244247788,0.210619469,0.159292035,0.173451327,0.138053097,0.246017699,0.284955752,11.77891458,25.26501767
AEP17067_NNW325WCZ_Suidae_2011.230556,P,NNW325WCZ,0.157522124,0.238938053,0.212389381,0.161061947,0.169911504,0.138053097,0.246017699,0.284955752,11.79277492,25.26501767
ADZ96085_SYR422JTU_Suidae_2010.941667,P,SYR422JTU,0.157522124,0.240707965,0.212389381,0.161061947,0.168141593,0.139823009,0.244247788,0.288495575,11.78940169,24.02826855
AEP17277_ZLH935JMB_Suidae_2011.191667,P,ZLH935JMB,0.157522124,0.244247788,0.212389381,0.16460177,0.168141593,0.136283186,0.244247788,0.288495575,11.78863786,24.02826855
AFH76964_YTB698SOS_Suidae_2011.083333,P,YTB698SOS,0.157522124,0.237168142,0.214159292,0.161061947,0.168141593,0.139823009,0.244247788,0.288495575,11.8022731,26.32508834
AHB24646_SXB378MZR_Suidae_2011.666667,P,SXB378MZR,0.157522124,0.238938053,0.212389381,0.162831858,0.168141593,0.138053097,0.244247788,0.288495575,11.79470753,24.02826855
AFL56760_EYU762LWW_Suidae_2012.202778,P,EYU762LWW,0.161061947,0.238938053,0.212389381,0.159292035,0.168141593,0.139823009,0.247787611,0.288495575,11.79291034,24.02826855
AGG86748_LQP097BAS_Suidae_2013.047222,P,LQP097BAS,0.161061947,0.242477876,0.214159292,0.159292035,0.169911504,0.139823009,0.249557522,0.283185841,11.7953786,24.02826855
AHX39022_EKA596IYG_Suidae_2013.5,P,EKA596IYG,0.153982301,0.240707965,0.215929204,0.162831858,0.168141593,0.134513274,0.244247788,0.288495575,11.79653821,24.02826855
AEF33063_JWM089UEB_Suidae_2010.897222,P,JWM089UEB,0.157522124,0.240707965,0.212389381,0.162831858,0.168141593,0.138053097,0.244247788,0.288495575,11.79583389,24.02826855
AEZ54194_MUE471IIP_Suidae_2011.430556,P,MUE471IIP,0.158928571,0.241071429,0.216071429,0.164285714,0.167857143,0.141071429,0.248214286,0.292857143,11.79016499,24.24242424
AGB08493_EET128WRA_Suidae_2012.886111,P,EET128WRA,0.161061947,0.238938053,0.208849558,0.16460177,0.166371681,0.138053097,0.238938053,0.286725664,11.77365882,25.26501767
AGI40726_BOL907YXU_Suidae_2013.002778,P,BOL907YXU,0.161061947,0.238938053,0.210619469,0.162831858,0.16460177,0.139823009,0.240707965,0.288495575,11.78968468,24.02826855
AGI02406_QYB616KRN_Suidae_2013.130556,P,QYB616KRN,0.161061947,0.238938053,0.208849558,0.16460177,0.166371681,0.138053097,0.238938053,0.286725664,11.78482289,24.02826855
AGG86737_EIA827OZO_Suidae_2013.097222,P,EIA827OZO,0.161347518,0.239361702,0.209219858,0.163120567,0.168439716,0.138297872,0.237588652,0.285460993,11.78324584,24.07079646
AFM46536_ZSC029ROS_Suidae_2011.436111,P,ZSC029ROS,0.157522124,0.238938053,0.215929204,0.16460177,0.162831858,0.136283186,0.246017699,0.288495575,11.79213316,24.02826855
AEP17089_MGZ582FAR_Suidae_2011.355556,P,MGZ582FAR,0.157522124,0.237168142,0.215929204,0.162831858,0.169911504,0.138053097,0.246017699,0.290265487,11.78543574,24.02826855
AFM46399_NPN370TUE_Suidae_2012.166667,P,NPN370TUE,0.161061947,0.237168142,0.214159292,0.162831858,0.169911504,0.138053097,0.249557522,0.290265487,11.78323989,24.02826855
AEP17265_IMD913EYP_Suidae_2011.069444,P,IMD913EYP,0.157522124,0.238938053,0.212389381,0.159292035,0.166371681,0.134513274,0.246017699,0.284955752,11.79801645,25.26501767
AEP17284_JII848PML_Suidae_2011.241667,P,JII848PML,0.157522124,0.237168142,0.214159292,0.162831858,0.168141593,0.138053097,0.244247788,0.288495575,11.79440408,24.02826855
AFM46677_LHS720LZP_Suidae_2011.744444,P,LHS720LZP,0.162831858,0.231858407,0.215929204,0.161061947,0.178761062,0.145132743,0.237168142,0.283185841,13.37763316,19.43462898
AHB21925_FEG996APT_Suidae_2011.747222,P,FEG996APT,0.161061947,0.233628319,0.212389381,0.166371681,0.175221239,0.14159292,0.240707965,0.284955752,11.77084192,25.26501767
AHB21770_BBW500FGR_Suidae_2010.463889,P,BBW500FGR,0.157522124,0.237168142,0.210619469,0.166371681,0.173451327,0.136283186,0.246017699,0.286725664,11.79434334,25.26501767
AHB21243_HYG527HFO_Suidae_2007.208333,P,HYG527HFO,0.161061947,0.237168142,0.210619469,0.162831858,0.166371681,0.139823009,0.249557522,0.286725664,11.78364936,22.08480565
AHB21628_ZGB759HSE_Suidae_2009.052778,P,ZGB759HSE,0.161061947,0.237168142,0.210619469,0.166371681,0.168141593,0.136283186,0.240707965,0.286725664,11.77992769,24.02826855
AFU08840_TLK944SYL_Suidae_2011.997222,P,TLK944SYL,0.158362989,0.241992883,0.215302491,0.163701068,0.163701068,0.133451957,0.243772242,0.293594306,11.79857368,25.22202487
AHB23664_PKD136IUN_Suidae_2005.930556,P,PKD136IUN,0.159292035,0.242477876,0.217699115,0.162831858,0.171681416,0.139823009,0.240707965,0.292035398,11.79814439,24.02826855
AHB22867_GRA932ZXZ_Suidae_2005.802778,P,GRA932ZXZ,0.157522124,0.238938053,0.214159292,0.162831858,0.166371681,0.134513274,0.242477876,0.290265487,11.80023271,24.02826855
AHB72806_HMB637ZIR_Suidae_2013.830556,P,HMB637ZIR,0.157522124,0.237168142,0.214159292,0.16460177,0.171681416,0.136283186,0.244247788,0.292035398,12.56819284,22.08480565
AEO91757_DDG338DTX_Suidae_2009.805556,P,DDG338DTX,0.155752212,0.238938053,0.215929204,0.175221239,0.166371681,0.146902655,0.238938053,0.302654867,11.7601356,26.32508834
ALE66738_CBT722OOX_Suidae_2011.908333,P,CBT722OOX,0.159292035,0.238938053,0.214159292,0.162831858,0.166371681,0.148672566,0.249557522,0.284955752,11.78697722,25.26501767
AHB23745_QVG897WMT_Suidae_2007.811111,P,QVG897WMT,0.161061947,0.244247788,0.214159292,0.162831858,0.168141593,0.143362832,0.247787611,0.288495575,11.7813834,25.26501767
AFQ60263_JVZ107MKK_Suidae_2010.872222,P,JVZ107MKK,0.157522124,0.238938053,0.214159292,0.162831858,0.168141593,0.136283186,0.244247788,0.288495575,11.79475011,25.26501767
AFM46834_AWT907RNN_Suidae_2011.797222,P,AWT907RNN,0.153982301,0.237168142,0.212389381,0.16460177,0.168141593,0.134513274,0.240707965,0.292035398,11.80035103,25.26501767
AHI97944_XGQ615LON_Suidae_2011.763889,P,XGQ615LON,0.157522124,0.238938053,0.214159292,0.16460177,0.169911504,0.138053097,0.242477876,0.290265487,11.79253545,24.02826855
ACD65199_WUM556YSE_Suidae_2007,P,WUM556YSE,0.160516605,0.236162362,0.206642066,0.158671587,0.164206642,0.142066421,0.247232472,0.284132841,9.417988414,23.02025783
AFL56797_AZV822WGS_Suidae_2010.316667,P,AZV822WGS,0.157522124,0.23539823,0.214159292,0.162831858,0.168141593,0.138053097,0.244247788,0.288495575,11.79410451,24.02826855
AHB24524_RUF668WGK_Suidae_2010.883333,P,RUF668WGK,0.161061947,0.238938053,0.214159292,0.161061947,0.168141593,0.143362832,0.247787611,0.288495575,11.78000237,24.02826855
AFC18007_INR660VBE_Suidae_2008.963889,P,INR660VBE,0.157522124,0.237168142,0.210619469,0.16460177,0.168141593,0.14159292,0.244247788,0.284955752,11.80414405,24.02826855
AHB22354_RTS906CSM_Suidae_2008.708333,P,RTS906CSM,0.162831858,0.237168142,0.212389381,0.161061947,0.171681416,0.14159292,0.254867257,0.284955752,11.77351708,24.02826855
AFL56788_KQP763RGI_Suidae_2010.025,P,KQP763RGI,0.157522124,0.238938053,0.214159292,0.162831858,0.168141593,0.138053097,0.244247788,0.288495575,11.79422409,24.02826855
ARX97401_IBH583TMD_Suidae_2017.261111,P,IBH583TMD,0.159574468,0.237588652,0.210992908,0.157801418,0.168439716,0.143617021,0.25177305,0.283687943,11.79979271,25.13274336
ASU55501_BJG530NNO_Suidae_2017.475,P,BJG530NNO,0.159292035,0.242477876,0.217699115,0.157522124,0.171681416,0.145132743,0.247787611,0.283185841,11.80835074,25.26501767
AUM61411_SRH226LQD_Suidae_2017.794444,P,SRH226LQD,0.162831858,0.246017699,0.217699115,0.157522124,0.171681416,0.145132743,0.254867257,0.283185841,11.78593109,25.26501767
ARM59333_EPT813YFE_Suidae_2017.202778,P,EPT813YFE,0.159574468,0.239361702,0.212765957,0.159574468,0.168439716,0.143617021,0.25177305,0.285460993,11.79644949,24.07079646
ATQ38751_ZAU637MWE_Suidae_2017.663889,P,ZAU637MWE,0.162210339,0.242424242,0.221033868,0.158645276,0.172905526,0.144385027,0.249554367,0.28342246,11.79337139,24.19928826
AMM43256_HNF587DLA_Suidae_2016.047222,P,HNF587DLA,0.159292035,0.242477876,0.215929204,0.157522124,0.171681416,0.14159292,0.251327434,0.283185841,11.80034645,24.02826855
ARQ84804_MQK389PSV_Suidae_2017.219444,P,MQK389PSV,0.156305506,0.241563055,0.213143872,0.156305506,0.170515098,0.134991119,0.25044405,0.280639432,11.79533961,24.11347518
ALJ54423_RLO028SQO_Suidae_2014,P,RLO028SQO,0.162831858,0.244247788,0.212389381,0.157522124,0.171681416,0.145132743,0.251327434,0.283185841,11.79025587,24.02826855
ARQ84842_SHV099RAG_Suidae_2017.186111,P,SHV099RAG,0.170515098,0.252220249,0.204262877,0.159857904,0.177619893,0.142095915,0.246891652,0.282415631,11.73113076,22.16312057
AMA65397_XPH499MQA_Suidae_2015.883333,P,XPH499MQA,0.157801418,0.242907801,0.214539007,0.159574468,0.170212766,0.136524823,0.246453901,0.285460993,11.80523323,24.07079646
AMP44915_PNT996AUL_Suidae_2016.083333,P,PNT996AUL,0.157801418,0.242907801,0.212765957,0.159574468,0.170212766,0.136524823,0.246453901,0.285460993,11.80035559,24.07079646
APF29921_CDR153DDU_Suidae_2016.819444,P,CDR153DDU,0.157801418,0.246453901,0.218085106,0.163120567,0.170212766,0.138297872,0.242907801,0.287234043,11.81417698,24.07079646
AQN75821_HVP978TOH_Suidae_2016.966667,P,HVP978TOH,0.154529307,0.241563055,0.218472469,0.1669627,0.168738899,0.136767318,0.241563055,0.291296625,11.83290507,24.11347518
AQS26778_VHC336BQG_Suidae_2017.022222,P,VHC336BQG,0.158081705,0.243339254,0.218472469,0.163410302,0.170515098,0.136767318,0.239786856,0.287744227,11.81694951,24.11347518
ASO97465_MMQ703OBR_Suidae_2017.466667,P,MMQ703OBR,0.157801418,0.241134752,0.218085106,0.164893617,0.170212766,0.138297872,0.242907801,0.289007092,11.80083911,24.07079646
AJW32023_XEB246YXB_Suidae_2015.080556,P,XEB246YXB,0.16460177,0.242477876,0.214159292,0.161061947,0.173451327,0.14159292,0.249557522,0.286725664,11.76067276,25.26501767
ANE37472_BIM006XJS_Suidae_2016.169444,P,BIM006XJS,0.164893617,0.241134752,0.210992908,0.164893617,0.177304965,0.138297872,0.242907801,0.287234043,11.7963479,25.30973451
AHB73715_JNI646MCG_Suidae_2013.411111,P,JNI646MCG,0.161061947,0.244247788,0.214159292,0.162831858,0.171681416,0.145132743,0.247787611,0.292035398,11.76978942,25.26501767
APG56809_GJH182SQB_Suidae_2016.763889,P,GJH182SQB,0.157522124,0.249557522,0.217699115,0.16460177,0.171681416,0.14159292,0.244247788,0.288495575,11.77790037,25.26501767
APG56829_DIN715KXV_Suidae_2016.797222,P,DIN715KXV,0.154529307,0.245115453,0.213143872,0.165186501,0.174067496,0.134991119,0.243339254,0.296625222,11.77358516,25.17730496
AHM24191_RGK883JTU_Suidae_2014.061111,P,RGK883JTU,0.161061947,0.246017699,0.210619469,0.16460177,0.171681416,0.143362832,0.247787611,0.290265487,11.76882219,24.02826855
ASO97463_AKW434SUM_Suidae_2017.394444,P,AKW434SUM,0.157522124,0.237168142,0.210619469,0.161061947,0.178761062,0.139823009,0.240707965,0.290265487,12.5787986,25.26501767
AHC68884_BYS983WTY_Suidae_2013.847222,P,BYS983WTY,0.155477032,0.24204947,0.213780919,0.160777385,0.173144876,0.136042403,0.24204947,0.291519435,11.80516412,25.3968254
AHI43490_RJD905DOQ_Suidae_2013.866667,P,RJD905DOQ,0.155477032,0.238515901,0.222614841,0.159010601,0.169611307,0.141342756,0.245583039,0.287985866,11.80369089,25.3968254
AHB59497_ILZ084XNC_Suidae_2013.680556,P,ILZ084XNC,0.153982301,0.240707965,0.214159292,0.16460177,0.169911504,0.138053097,0.231858407,0.295575221,11.78665579,24.02826855
AHJ58112_JBY526HAT_Suidae_2013.902778,P,JBY526HAT,0.153982301,0.244247788,0.215929204,0.16460177,0.169911504,0.139823009,0.231858407,0.295575221,11.7865296,24.02826855
ATL15339_PEV816GFS_Suidae_2017.644444,P,PEV816GFS,0.153982301,0.244247788,0.214159292,0.162831858,0.169911504,0.138053097,0.23539823,0.29380531,11.78815481,24.02826855
ARC95318_IUY203WBP_Suidae_2017.088889,P,IUY203WBP,0.161061947,0.249557522,0.210619469,0.162831858,0.169911504,0.14159292,0.238938053,0.299115044,11.74909565,22.08480565
ARQ84832_IDC491OJY_Suidae_2017.255556,P,IDC491OJY,0.159292035,0.249557522,0.210619469,0.159292035,0.169911504,0.14159292,0.246017699,0.295575221,11.74055892,22.08480565
AGL51687_BQD794MCB_Suidae_2013.241667,P,BQD794MCB,0.159292035,0.244247788,0.214159292,0.162831858,0.168141593,0.14159292,0.244247788,0.290265487,11.78546045,24.02826855
ATE49057_GXI849VWE_Suidae_2013.044444,P,GXI849VWE,0.162831858,0.242477876,0.219469027,0.16460177,0.161061947,0.148672566,0.247787611,0.29380531,11.7661611,22.08480565
AFM47222_ESR614MOZ_Suidae_2012.066667,P,ESR614MOZ,0.157522124,0.240707965,0.214159292,0.162831858,0.162831858,0.136283186,0.238938053,0.295575221,10.99026694,24.02826855
ASY99141_LTA748KQO_Suidae_2017.575,P,LTA748KQO,0.161061947,0.237168142,0.208849558,0.169911504,0.168141593,0.145132743,0.233628319,0.286725664,11.79938125,24.02826855
AEO91667_CHP811QIR_Suidae_2008.541667,P,CHP811QIR,0.165784832,0.23633157,0.215167549,0.164021164,0.169312169,0.141093474,0.248677249,0.276895944,11.81981521,25.17605634
AFH76985_MWM606STG_Suidae_2010.738889,P,MWM606STG,0.152212389,0.23539823,0.215929204,0.159292035,0.162831858,0.130973451,0.242477876,0.284955752,11.83117469,26.32508834
AGN51217_UIM518WEV_Suidae_2013.102778,P,UIM518WEV,0.157522124,0.233628319,0.210619469,0.159292035,0.169911504,0.138053097,0.242477876,0.288495575,11.80930955,25.97173145
AHB21255_NQH181KJX_Suidae_2007.886111,P,NQH181KJX,0.161061947,0.238938053,0.210619469,0.16460177,0.169911504,0.139823009,0.242477876,0.284955752,11.80364246,25.26501767
AHB21508_RTR245GDC_Suidae_2008.736111,P,RTR245GDC,0.161061947,0.237168142,0.212389381,0.16460177,0.168141593,0.14159292,0.240707965,0.288495575,11.8005564,24.02826855
AFY08092_WMF931BKD_Suidae_2012.733333,P,WMF931BKD,0.157522124,0.238938053,0.215929204,0.16460177,0.168141593,0.139823009,0.247787611,0.288495575,11.79522208,25.61837456
AHK10673_NWR200UOF_Suidae_2013.969444,P,NWR200UOF,0.157522124,0.240707965,0.215929204,0.162831858,0.168141593,0.136283186,0.244247788,0.286725664,11.79692095,24.02826855
AHB23703_YUC585HZM_Suidae_2006.380556,P,YUC585HZM,0.1625,0.239285714,0.217857143,0.158928571,0.1625,0.15,0.253571429,0.280357143,10.23538143,24.24242424
AHB22879_GXK985LNR_Suidae_2005.344444,P,GXK985LNR,0.16460177,0.237168142,0.214159292,0.166371681,0.166371681,0.146902655,0.253097345,0.283185841,11.79372454,24.02826855
AHB51352_DJD625FSJ_Suidae_2005.230556,P,DJD625FSJ,0.16460177,0.237168142,0.215929204,0.166371681,0.168141593,0.148672566,0.251327434,0.288495575,11.77689491,24.02826855
AHB51948_HTF816QRT_Suidae_2003.355556,P,HTF816QRT,0.159292035,0.23539823,0.215929204,0.166371681,0.166371681,0.143362832,0.246017699,0.286725664,11.78868101,25.26501767
AHB52074_EQT173IAL_Suidae_2004.916667,P,EQT173IAL,0.163187856,0.233396584,0.218216319,0.176470588,0.163187856,0.146110057,0.24288425,0.292220114,9.382668349,26.70454545
AHB22663_OKU447JQO_Suidae_2004.172222,P,OKU447JQO,0.159292035,0.244247788,0.212389381,0.16460177,0.162831858,0.145132743,0.246017699,0.286725664,11.7643804,25.26501767
AHB52207_NXV116PVM_Suidae_2007.069444,P,NXV116PVM,0.161061947,0.240707965,0.219469027,0.168141593,0.168141593,0.150442478,0.247787611,0.288495575,11.77376002,25.26501767
AHB51208_TAL477KCJ_Suidae_2003.091667,P,TAL477KCJ,0.159292035,0.237168142,0.215929204,0.168141593,0.168141593,0.145132743,0.244247788,0.288495575,11.77127801,25.26501767
AHB51887_DQL397UYB_Suidae_2003.827778,P,DQL397UYB,0.162831858,0.237168142,0.219469027,0.166371681,0.166371681,0.150442478,0.249557522,0.281415929,11.76532009,24.02826855
AHB51378_RVO054TRU_Suidae_2005.319444,P,RVO054TRU,0.153982301,0.242477876,0.219469027,0.169911504,0.168141593,0.143362832,0.244247788,0.288495575,11.78481869,25.26501767
AHB51779_GWG058OQA_Suidae_2004.288889,P,GWG058OQA,0.159292035,0.242477876,0.215929204,0.168141593,0.166371681,0.14159292,0.246017699,0.286725664,11.78567968,25.26501767
ACE77931_WVP001IDO_Suidae_2005,P,WVP001IDO,0.162831858,0.242477876,0.221238938,0.169911504,0.166371681,0.148672566,0.242477876,0.290265487,11.7868946,26.32508834
ACE77937_KUA607GSG_Suidae_2007.002778,P,KUA607GSG,0.166371681,0.242477876,0.219469027,0.169911504,0.166371681,0.150442478,0.246017699,0.286725664,11.77030315,26.32508834
ACE77934_JDZ368TKA_Suidae_2006,P,JDZ368TKA,0.16460177,0.242477876,0.219469027,0.169911504,0.166371681,0.150442478,0.246017699,0.284955752,11.79063154,25.26501767
AFR75847_OVF066QUT_Suidae_2009.083333,P,OVF066QUT,0.16460177,0.238938053,0.217699115,0.169911504,0.171681416,0.157522124,0.240707965,0.292035398,11.78172445,25.97173145
AGE83982_KKM212NQK_Suidae_2011.927778,P,KKM212NQK,0.169911504,0.244247788,0.217699115,0.16460177,0.16460177,0.159292035,0.247787611,0.292035398,11.76940007,27.03180212
AEI30057_LZA135SNV_Suidae_2009.416667,P,LZA135SNV,0.166371681,0.246017699,0.215929204,0.168141593,0.169911504,0.146902655,0.242477876,0.283185841,11.77243561,26.32508834
ACE77929_VFK911OFN_Suidae_2004,P,VFK911OFN,0.166666667,0.242907801,0.212765957,0.163120567,0.171985816,0.14893617,0.244680851,0.287234043,11.78930489,25.30973451
AIA61978_TOD543XKD_Suidae_2005.083333,P,TOD543XKD,0.161634103,0.23268206,0.21669627,0.170515098,0.1669627,0.143872114,0.246891652,0.282415631,11.7648022,25
AFR75836_ZYR471FNW_Suidae_2009,P,ZYR471FNW,0.159292035,0.231858407,0.219469027,0.166371681,0.168141593,0.143362832,0.247787611,0.283185841,11.79476991,25.26501767
ABG34254_LOY570LCK_Suidae_2005,P,LOY570LCK,0.166371681,0.233628319,0.221238938,0.16460177,0.168141593,0.146902655,0.247787611,0.281415929,10.97145284,27.03180212
ANH71136_LKJ010PDE_Avian_2016.286111,A,LKJ010PDE,0.169911504,0.237168142,0.207079646,0.162831858,0.171681416,0.145132743,0.254867257,0.281415929,11.81443322,25.97173145
AUC64230_BDE484GQB_Hominidae_2016.194444,H,BDE484GQB,0.162264151,0.230188679,0.205660377,0.164150943,0.171698113,0.143396226,0.252830189,0.279245283,11.85351444,25.61205273
ATJ01684_YEV513ZDV_Suidae_2015.786111,P,YEV513ZDV,0.165492958,0.23943662,0.211267606,0.158450704,0.169014085,0.142605634,0.251760563,0.279929577,11.83292011,25.83479789
AIM55926_PYW386ZRS_Hominidae_2013.938889,H,PYW386ZRS,0.165492958,0.23943662,0.209507042,0.161971831,0.174295775,0.142605634,0.246478873,0.286971831,11.82430445,25.83479789
AIM55815_OPN364QRA_Hominidae_2014.183333,H,OPN364QRA,0.161634103,0.241563055,0.213143872,0.161634103,0.170515098,0.142095915,0.252220249,0.287744227,11.04749687,26.06382979
AIM56711_RSE963DDA_Hominidae_2014.194444,H,RSE963DDA,0.165492958,0.23943662,0.211267606,0.161971831,0.174295775,0.142605634,0.25,0.285211268,11.82529882,25.83479789
ASU06466_HQK317FQD_Hominidae_2012.941667,H,HQK317FQD,0.169683258,0.244343891,0.196832579,0.14479638,0.176470588,0.13800905,0.251131222,0.28280543,9.436608475,18.96162528
AIM56645_PYN061PMA_Hominidae_2014.180556,H,PYN061PMA,0.165492958,0.241197183,0.211267606,0.161971831,0.172535211,0.142605634,0.251760563,0.285211268,11.82590074,25.83479789
ASB34007_FUJ775MAB_Suidae_2016.25,P,FUJ775MAB,0.162831858,0.242477876,0.212389381,0.162831858,0.180530973,0.132743363,0.249557522,0.283185841,11.8119654,25.795053
AFN08610_CXB219HQR_Suidae_2011.213889,P,CXB219HQR,0.172291297,0.241563055,0.214920071,0.161634103,0.177619893,0.147424512,0.253996448,0.285968028,11.79932122,26.06382979
AHZ35913_OSD343XYS_Hominidae_2011.788889,H,OSD343XYS,0.170774648,0.241197183,0.209507042,0.158450704,0.181338028,0.147887324,0.25,0.288732394,11.80107662,25.13181019
AKL90892_HRZ884BMP_Hominidae_2012.030556,H,HRZ884BMP,0.171532847,0.237226277,0.20620438,0.160583942,0.173357664,0.155109489,0.255474453,0.277372263,11.00463318,25.13661202
