AUI42241.1:1-757	AUI42241.1:1-757
ADI79236.1:1-767	ALP45541.1:1-757
ADI79236.1:1-767	ALP45553.1:1-757
ADI79236.1:1-767	ALP45565.1:1-757
ADI79236.1:1-767	ALP45577.1:1-757
ADI79236.1:1-767	ALP45589.1:1-757
ADI79236.1:1-767	ALP45601.1:1-757
ADI79236.1:1-767	ALP45613.1:1-757
ADI79236.1:1-767	ALP45625.1:1-757
ADI79236.1:1-767	ALP45638.1:1-757
ADI79236.1:1-767	ALP45649.1:1-757
ADI79236.1:1-767	ALP45661.1:1-757
ADI79236.1:1-767	ALP45674.1:1-757
ADI79236.1:1-767	ALP45685.1:1-757
ADI79236.1:1-767	ALP45697.1:1-757
ADI79236.1:1-767	ALP45709.1:1-757
ADI79236.1:1-767	ALP45721.1:1-757
ADI79236.1:1-767	ALP45733.1:1-757
ADI79236.1:1-767	ALP45745.1:1-757
ADI79236.1:1-767	ALP45757.1:1-757
ADI79236.1:1-767	ALP45769.1:1-757
ADI79236.1:1-767	ALP45781.1:1-757
ADI79236.1:1-767	ALQ12329.1:1-757
ADI79236.1:1-767	ALQ12339.1:1-757
ADI79236.1:1-767	ALQ12349.1:1-757
ADI79236.1:1-767	ALQ12359.1:1-757
ADI79236.1:1-767	ALQ12369.1:1-757
ADI79236.1:1-767	ALQ12379.1:1-757
ADI79236.1:1-767	ALQ12389.1:1-757
ADI79236.1:1-767	ALQ12399.1:1-757
ADI79236.1:1-767	ALQ12409.1:1-757
ADI79236.1:1-767	ALQ12419.1:1-757
ADI79236.1:1-767	ALQ12429.1:1-757
ADI79236.1:1-767	ALQ12439.1:1-757
ADI79236.1:1-767	ALQ12449.1:1-757
ADI79236.1:1-767	ALQ12461.1:1-757
ADI79236.1:1-767	ALR82051.1:1-757
ADI79236.1:1-767	ALR82053.1:1-757
ADI79236.1:1-767	ALR82055.1:1-757
ADI79236.1:1-767	ALR82057.1:1-757
ADI79236.1:1-767	ALR82059.1:1-757
ADI79236.1:1-767	ALR82061.1:1-757
ADI79236.1:1-767	ALR82063.1:1-757
ADI79236.1:1-767	ALR82107.1:1-757
ADI79236.1:1-767	ALR82119.1:1-757
ADI79236.1:1-767	ALR82131.1:1-757
ADI79236.1:1-767	ALR82143.1:1-757
ADI79236.1:1-767	ALR82155.1:1-757
ADI79236.1:1-767	ALR82167.1:1-757
ADI79236.1:1-767	ALR82179.1:1-757
ADI79236.1:1-767	ALR82191.1:1-757
ADI79236.1:1-767	ALR82203.1:1-757
ADI79236.1:1-767	ALR82215.1:1-757
ADI79236.1:1-767	ALR82227.1:1-757
ADI79236.1:1-767	ALR82239.1:1-757
ADI79236.1:1-767	ALR82251.1:1-757
ADI79236.1:1-767	ALR82263.1:1-757
ADI79236.1:1-767	ALR82275.1:1-757
ADI79236.1:1-767	ALR82287.1:1-757
ADI79236.1:1-767	ALR82298.1:1-757
ADI79236.1:1-767	ALR82310.1:1-757
ADI79236.1:1-767	ALR82322.1:1-757
ADI79236.1:1-767	ALR82334.1:1-757
ADI79236.1:1-767	ALR82345.1:1-757
ADI79236.1:1-767	ALR82357.1:1-757
ADI79236.1:1-767	ALR82369.1:1-757
ADI79236.1:1-767	ALR82381.1:1-757
ADI79236.1:1-767	ALR82393.1:1-757
ADI79236.1:1-767	ALR82405.1:1-757
ADI79236.1:1-767	ALR82417.1:1-757
ADI79236.1:1-767	ALR82429.1:1-757
ADI79236.1:1-767	ALR82441.1:1-757
ADI79236.1:1-767	ALR82453.1:1-757
ADI79236.1:1-767	ALR82465.1:1-757
ADI79236.1:1-767	ALR82477.1:1-757
ADI79236.1:1-767	ALR82489.1:1-757
ADI79236.1:1-767	ALR82501.1:1-757
ADI79236.1:1-767	ALR82513.1:1-757
ADI79236.1:1-767	ALR82525.1:1-757
ADI79236.1:1-767	ALR82537.1:1-757
ADI79236.1:1-767	ALR82549.1:1-757
ADI79236.1:1-767	ALR82561.1:1-757
ADI79236.1:1-767	ALR82573.1:1-757
ADI79236.1:1-767	ALR82585.1:1-758
ADI79236.1:1-767	ALR82597.1:1-757
ADI79236.1:1-767	ALR82609.1:1-757
ADI79236.1:1-767	ALT19044.2:1-757
ADI79236.1:1-767	ALT19054.1:1-757
ADI79236.1:1-767	ALT19066.1:1-757
ADI79236.1:1-767	ALT19078.1:1-757
ADI79236.1:1-767	ALT19090.1:1-757
ADI79236.1:1-767	ALT19102.1:1-758
ADI79236.1:1-767	ALT19114.1:1-757
ADI79236.1:1-767	ALT19126.1:1-758
ADI79236.1:1-767	ALT19138.1:1-758
ADI79236.1:1-767	ALT19150.1:1-758
ADI79236.1:1-767	ALT19162.1:1-757
ADI79236.1:1-767	ALT19174.1:1-757
ADI79236.1:1-767	ALT19186.1:1-757
ADI79236.1:1-767	ALT19198.1:1-758
ADI79236.1:1-767	ALT19210.1:1-757
ADI79236.1:1-767	ALT19222.1:1-758
ADI79236.1:1-767	ALT19234.1:1-757
ADI79236.1:1-767	ALT19246.1:1-757
ADI79236.1:1-767	ALT19258.1:1-758
ADI79236.1:1-767	ALT19270.1:1-758
ADI79236.1:1-767	ALT19282.1:1-757
ADI79236.1:1-767	ALT19294.1:1-757
ADI79236.1:1-767	ALT19306.1:1-758
ADI79236.1:1-767	ALT19318.1:1-758
ADI79236.1:1-767	ALT19330.1:1-757
ADI79236.1:1-767	ALT19341.1:1-757
ADI79236.1:1-767	ALT19353.1:1-757
ADI79236.1:1-767	ALT19365.1:1-757
ADI79236.1:1-767	ALT19377.1:1-757
ADI79236.1:1-767	ALT19389.1:1-757
ADI79236.1:1-767	ALT19401.1:1-757
ADI79236.1:1-767	ALT19413.1:1-757
ADI79236.1:1-767	ALT19425.1:1-758
ADI79236.1:1-767	ALT19437.1:1-757
ADI79236.1:1-767	ALT19449.1:1-757
ADI79236.1:1-767	ALT19461.1:1-757
ADI79236.1:1-767	ALT19473.1:1-757
ADI79236.1:1-767	ALT19485.1:1-757
ADI79236.1:1-767	ALT19497.1:1-757
ADI79236.1:1-767	ALT19509.1:1-757
ADI79236.1:1-767	ALT19521.1:1-757
ADI79236.1:1-767	ALT19533.1:1-758
ADI79236.1:1-767	ALT19545.1:1-757
ADI79236.1:1-767	ALT66934.1:1-757
ADI79236.1:1-767	ALT66946.1:1-757
ADI79236.1:1-767	ALT66958.1:1-757
ADI79236.1:1-767	ALT67006.1:1-757
ADI79236.1:1-767	ALT67018.1:1-757
ADI79236.1:1-767	ALT67030.1:1-757
ADI79236.1:1-767	ALT67042.1:1-757
ADI79236.1:1-767	ALT67075.1:1-757
ADI79236.1:1-767	ALT67087.1:1-757
ADI79236.1:1-767	ALT67099.1:1-757
ADI79236.1:1-767	ALT67111.1:1-757
ADI79236.1:1-767	ALT67123.1:1-757
ADI79236.1:1-767	ALT67135.1:1-757
ADI79236.1:1-767	ALT67147.1:1-757
ADI79236.1:1-767	ALT67159.1:1-757
ADI79236.1:1-767	ALT67171.1:1-757
ADI79236.1:1-767	ALT67183.1:1-757
ADI79236.1:1-767	ALT67195.1:1-757
ADI79236.1:1-767	ALT67207.1:1-757
ADI79236.1:1-767	ALT67219.1:1-757
ADI79236.1:1-767	ALT67231.1:1-757
ADI79236.1:1-767	ALT67243.1:1-757
ADI79236.1:1-767	ALT67255.1:1-757
ADI79236.1:1-767	ALT67267.1:1-757
ADI79236.1:1-767	ALT67279.1:1-757
ADI79236.1:1-767	ALT67297.1:1-757
ADI79236.1:1-767	ALT67309.1:1-757
ADI79236.1:1-767	ALT67321.1:1-757
ADI79236.1:1-767	ALT67333.1:1-757
ADI79236.1:1-767	ALT67345.1:1-757
ADI79236.1:1-767	ALT67357.1:1-757
ADI79236.1:1-767	ALT67369.1:1-757
ADI79236.1:1-767	ALT67381.1:1-757
ADI79236.1:1-767	ALT67393.1:1-757
ADI79236.1:1-767	ALT67405.1:1-757
ADI79236.1:1-767	ALT67417.1:1-757
ADI79236.1:1-767	ALT67429.1:1-757
ADI79236.1:1-767	ALT67441.1:1-757
ADI79236.1:1-767	ALT67453.1:1-757
ADI79236.1:1-767	ALT67465.1:1-757
ADI79236.1:1-767	ALT67477.1:1-757
ADI79236.1:1-767	ALT67489.1:1-757
ADI79236.1:1-767	ALT67501.1:1-757
ADI79236.1:1-767	ALT67513.1:1-757
ADI79236.1:1-767	ALT67525.1:1-757
ADI79236.1:1-767	ALT67537.1:1-757
ADI79236.1:1-767	ALT67549.1:1-757
ADI79236.1:1-767	ALT67561.1:1-757
ADI79236.1:1-767	ALT67573.1:1-757
ADI79236.1:1-767	ALT67585.1:1-757
ADI79236.1:1-767	ALT67597.1:1-757
ADI79236.1:1-767	ALT67609.1:1-757
ADI79236.1:1-767	ALT67628.1:1-757
ADI79236.1:1-767	ALT67640.1:1-757
ADI79236.1:1-767	ALT67652.1:1-757
ADI79236.1:1-767	ALT67664.1:1-757
ADI79236.1:1-767	ALT67676.1:1-757
ADI79236.1:1-767	ALT67688.1:1-757
ADI79236.1:1-767	ALT67700.1:1-757
ADI79236.1:1-767	ALT67712.1:1-757
ADI79236.1:1-767	ALT67724.1:1-757
ADI79236.1:1-767	ALT67736.1:1-757
ADI79236.1:1-767	ALT67748.1:1-757
ADI79236.1:1-767	ALT67760.1:1-757
ADI79236.1:1-767	ALT67772.1:1-758
ADI79236.1:1-767	ALT67784.1:1-757
ADI79236.1:1-767	ALT67796.1:1-757
ADI79236.1:1-767	ALT67808.1:1-757
ADI79236.1:1-767	ALX27974.1:1-757
ADI79236.1:1-767	ALX30435.1:1-757
ADI79236.1:1-767	ALX30460.1:1-757
ADI79236.1:1-767	ALX30472.1:1-757
ADI79236.1:1-767	ALX30484.1:1-757
ADI79236.1:1-767	ALX30496.1:1-757
ADI79236.1:1-767	ALX30508.1:1-757
ADI79236.1:1-767	ALX30520.1:1-757
ADI79236.1:1-767	ALX30532.1:1-757
ADI79236.1:1-767	ALX30544.1:1-757
ADI79236.1:1-767	ALX30556.1:1-757
ADI79236.1:1-767	ALX30568.1:1-757
ADI79236.1:1-767	ALX30580.1:1-757
ADI79236.1:1-767	ALX30592.1:1-757
ADI79236.1:1-767	ALX30604.1:1-757
ADI79236.1:1-767	ALX30616.1:1-757
ADI79236.1:1-767	ALX30628.1:1-757
ADI79236.1:1-767	ALX30640.1:1-757
ADI79236.1:1-767	ALX30651.1:1-757
ADI79236.1:1-767	ALX30663.1:1-757
ADI79236.1:1-767	ALX30675.1:1-757
ADI79236.1:1-767	ALX30687.1:1-757
ADI79236.1:1-767	ALX30699.1:1-757
ADI79236.1:1-767	ALX30711.1:1-757
ADI79236.1:1-767	ALX30750.1:1-758
ADI79236.1:1-767	AMA65237.1:1-757
ADI79236.1:1-767	AMD38696.1:1-757
ADI79236.1:1-767	AMD38708.1:1-757
ADI79236.1:1-767	AMD38720.1:1-757
ADI79236.1:1-767	AMH93679.1:1-757
ADI79236.1:1-767	AMK09446.1:1-757
ADI79236.1:1-767	AMK09458.1:1-757
ADI79236.1:1-767	AMK09470.1:1-757
ADI79236.1:1-767	AMK09482.1:1-757
ADI79236.1:1-767	AMK09494.1:1-757
ADI79236.1:1-767	AMK09506.1:1-757
ADI79236.1:1-767	AMK09518.1:1-757
ADI79236.1:1-767	AMK09530.1:1-757
ADI79236.1:1-767	AMK09542.1:1-757
ADI79236.1:1-767	AMK09554.1:1-758
ADI79236.1:1-767	AMK09566.1:1-758
ADI79236.1:1-767	AMK48394.1:1-757
ADI79236.1:1-767	AMK48406.1:1-757
ADI79236.1:1-767	AMK48418.1:1-746
ADI79236.1:1-767	AMK48430.1:1-741
ADI79236.1:1-767	AMK48442.1:1-757
ADI79236.1:1-767	AMK48500.1:1-757
ADI79236.1:1-767	AMN87945.1:1-757
ADI79236.1:1-767	AMN87947.1:1-757
ADI79236.1:1-767	AMN87949.1:1-757
ADI79236.1:1-767	AMP44481.1:1-757
ADI79236.1:1-767	AMP44575.1:1-757
ADI79236.1:1-767	AMR58306.1:1-757
ADI79236.1:1-767	AMR58318.1:1-757
ADI79236.1:1-767	AMR58330.1:1-757
ADI79236.1:1-767	AMR58342.1:1-757
ADI79236.1:1-767	AMR58354.1:1-757
ADI79236.1:1-767	AMR58366.1:1-757
ADI79236.1:1-767	AMR58378.1:1-757
ADI79236.1:1-767	AMX74301.1:1-757
ADI79236.1:1-767	AMX74303.1:1-758
ADI79236.1:1-767	AMX74305.1:1-758
ADI79236.1:1-767	AMX74427.1:1-757
ADI79236.1:1-767	AMX74439.1:1-757
ADI79236.1:1-767	AMX74451.1:1-757
ADI79236.1:1-767	AMX74464.1:1-757
ADI79236.1:1-767	AMX74475.1:1-757
ADI79236.1:1-767	AMX74487.1:1-757
ADI79236.1:1-767	AMX74499.1:1-757
ADI79236.1:1-767	AMX74511.1:1-757
ADI79236.1:1-767	AMX74523.1:1-757
ADI79236.1:1-767	AMX74535.1:1-757
ADI79236.1:1-767	AMX74547.1:1-757
ADI79236.1:1-767	AMX74559.1:1-757
ADI79236.1:1-767	AMX74570.1:1-757
ADI79236.1:1-767	AMX74582.1:1-757
ADI79236.1:1-767	AMX74594.1:1-757
ADI79236.1:1-767	AMX74606.1:1-757
ADI79236.1:1-767	AMX74618.1:1-757
ADI79236.1:1-767	AMX74630.1:1-757
ADI79236.1:1-767	AMX74642.1:1-757
ADI79236.1:1-767	AMX74654.1:1-757
ADI79236.1:1-767	AMX74666.1:1-757
ADI79236.1:1-767	AMX74678.1:1-757
ADI79236.1:1-767	AMX74700.1:1-757
ADI79236.1:1-767	AMX74712.1:1-757
ADI79236.1:1-767	AMX74724.1:1-757
ADI79236.1:1-767	AMX74736.1:1-757
ADI79236.1:1-767	AMX74748.1:1-757
ADI79236.1:1-767	AMX74760.1:1-757
ADI79236.1:1-767	AMX74772.1:1-757
ADI79236.1:1-767	AMX74784.1:1-757
ADI79236.1:1-767	AMX74804.1:1-757
ADI79236.1:1-767	AMX74816.1:1-757
ADI79236.1:1-767	AMX74828.1:1-757
ADI79236.1:1-767	AJJ96418.1:1-757
ADI79236.1:1-767	AJJ96430.1:1-757
ADI79236.1:1-767	AJJ96442.1:1-757
ADI79236.1:1-767	AJJ96483.1:1-757
ADI79236.1:1-767	AJJ96512.1:1-757
ADI79236.1:1-767	AJJ96524.1:1-757
ADI79236.1:1-767	AJJ96536.1:1-757
ADI79236.1:1-767	AJJ96548.1:1-757
ADI79236.1:1-767	AJJ96560.1:1-757
ADI79236.1:1-767	AJJ96572.1:1-757
ADI79236.1:1-767	AJJ96584.1:1-757
ADI79236.1:1-767	AJJ96596.1:1-757
ADI79236.1:1-767	AJJ96608.1:1-757
ADI79236.1:1-767	AJJ96620.1:1-757
ADI79236.1:1-767	AJJ96632.1:1-757
ADI79236.1:1-767	AJJ96644.1:1-757
ADI79236.1:1-767	AJJ96656.1:1-757
ADI79236.1:1-767	AJJ96668.1:1-757
ADI79236.1:1-767	AJJ96680.1:1-757
ADI79236.1:1-767	AJJ96692.1:1-757
ADI79236.1:1-767	AJJ96704.1:1-757
ADI79236.1:1-767	AJJ96716.1:1-757
ADI79236.1:1-767	AJJ96728.1:1-757
ADI79236.1:1-767	AJJ96740.1:1-757
ADI79236.1:1-767	AJJ96765.1:1-757
ADI79236.1:1-767	AJJ96777.1:1-757
ADI79236.1:1-767	AJJ96789.1:1-757
ADI79236.1:1-767	AJJ96801.1:1-757
ADI79236.1:1-767	AJJ96813.1:1-757
ADI79236.1:1-767	AJJ96849.1:1-757
ADI79236.1:1-767	AJJ96861.1:1-757
ADI79236.1:1-767	AJJ96873.1:1-757
ADI79236.1:1-767	AJJ96885.1:1-757
ADI79236.1:1-767	AJJ96897.1:1-757
ADI79236.1:1-767	AJJ96909.1:1-757
ADI79236.1:1-767	AJJ96921.1:1-757
ADI79236.1:1-767	AJJ96933.1:1-757
ADI79236.1:1-767	AJJ96945.1:1-757
ADI79236.1:1-767	AJJ96974.1:1-757
ADI79236.1:1-767	AJJ96986.1:1-757
ADI79236.1:1-767	AJJ96998.1:1-757
ADI79236.1:1-767	AJJ97023.1:1-757
ADI79236.1:1-767	AJJ97035.1:1-757
ADI79236.1:1-767	AJJ97047.1:1-757
ADI79236.1:1-767	AJJ97059.1:1-757
ADI79236.1:1-767	AJJ97071.1:1-757
ADI79236.1:1-767	AJJ97083.1:1-757
ADI79236.1:1-767	AJJ97095.1:1-757
ADI79236.1:1-767	AJJ97107.1:1-757
ADI79236.1:1-767	AJJ97119.1:1-757
ADI79236.1:1-767	AJJ97131.1:1-757
ADI79236.1:1-767	AJJ97143.1:1-757
ADI79236.1:1-767	AJJ97155.1:1-757
ADI79236.1:1-767	AJJ97167.1:1-757
ADI79236.1:1-767	AJJ97179.1:1-757
ADI79236.1:1-767	AJJ97191.1:1-757
ADI79236.1:1-767	AJJ97203.1:1-757
ADI79236.1:1-767	AJJ97215.1:1-757
ADI79236.1:1-767	AJJ97227.1:1-757
ADI79236.1:1-767	AJJ97239.1:1-757
ADI79236.1:1-767	AJJ97251.1:1-757
ADI79236.1:1-767	AJJ97263.1:1-757
ADI79236.1:1-767	AJJ97275.1:1-757
ADI79236.1:1-767	AJJ97287.1:1-757
ADI79236.1:1-767	AJJ97315.1:1-757
ADI79236.1:1-767	AJJ97327.1:1-757
ADI79236.1:1-767	AJJ97369.1:1-757
ADI79236.1:1-767	AJJ97381.1:1-757
ADI79236.1:1-767	AJJ97439.1:1-757
ADI79236.1:1-767	AJJ97451.1:1-757
ADI79236.1:1-767	AJJ97463.1:1-757
ADI79236.1:1-767	AJJ97489.1:1-757
ADI79236.1:1-767	AJJ97501.1:1-757
ADI79236.1:1-767	AJJ97513.1:1-757
ADI79236.1:1-767	AJJ97525.1:1-757
ADI79236.1:1-767	AJJ97554.1:1-757
ADI79236.1:1-767	AJJ97566.1:1-757
ADI79236.1:1-767	AJJ97578.1:1-757
ADI79236.1:1-767	AJJ97590.1:1-757
ADI79236.1:1-767	AJJ97602.1:1-757
ADI79236.1:1-767	AJJ97614.1:1-757
ADI79236.1:1-767	AJJ97626.1:1-757
ADI79236.1:1-767	AJJ97669.1:1-757
ADI79236.1:1-767	AJJ97681.1:1-757
ADI79236.1:1-767	AJJ97693.1:1-757
ADI79236.1:1-767	AJJ97705.1:1-757
ADI79236.1:1-767	AJJ97717.1:1-757
ADI79236.1:1-767	AJJ97729.1:1-757
ADI79236.1:1-767	AJJ97741.1:1-757
ADI79236.1:1-767	AJJ97753.1:1-757
ADI79236.1:1-767	AJJ97765.1:1-757
ADI79236.1:1-767	AJJ97777.1:1-757
ADI79236.1:1-767	AJJ97789.1:1-757
ADI79236.1:1-767	AJJ97801.1:1-757
ADI79236.1:1-767	AJJ97813.1:1-757
ADI79236.1:1-767	AJJ97825.1:1-757
ADI79236.1:1-767	AJJ97837.1:1-757
ADI79236.1:1-767	AJJ97895.1:1-757
ADI79236.1:1-767	AJJ97921.1:1-757
ADI79236.1:1-767	AJJ97933.1:1-757
ADI79236.1:1-767	AJJ97945.1:1-757
ADI79236.1:1-767	AJJ97957.1:1-757
ADI79236.1:1-767	AJJ97969.1:1-757
ADI79236.1:1-767	AJJ97994.1:1-757
ADI79236.1:1-767	AJJ98006.1:1-757
ADI79236.1:1-767	AJJ98018.1:1-757
ADI79236.1:1-767	AJJ98030.1:1-757
ADI79236.1:1-767	AJJ98077.1:1-757
ADI79236.1:1-767	AJJ98116.1:1-757
ADI79236.1:1-767	AJJ98223.1:1-757
ADI79236.1:1-767	AJJ98271.1:1-757
ADI79236.1:1-767	AJJ98342.1:1-757
ADI79236.1:1-767	AJJ98354.1:1-757
ADI79236.1:1-767	AJJ98506.1:1-757
ADI79236.1:1-767	AJJ98518.1:1-757
ADI79236.1:1-767	AJJ98530.1:1-757
ADI79236.1:1-767	AJJ98542.1:1-757
ADI79236.1:1-767	AJJ98725.1:1-750
ADI79236.1:1-767	AJJ98727.1:1-750
ADI79236.1:1-767	AJJ98729.1:1-750
ADI79236.1:1-767	AJJ98731.1:1-750
ADI79236.1:1-767	AJJ98733.1:1-750
ADI79236.1:1-767	AJJ98737.1:1-750
ADI79236.1:1-767	AJJ98739.1:1-750
ADI79236.1:1-767	AJJ98741.1:1-750
ADI79236.1:1-767	AJJ98743.1:1-750
ADI79236.1:1-767	AJJ98745.1:1-750
ADI79236.1:1-767	AJJ98747.1:1-750
ADI79236.1:1-767	AJJ98749.1:1-750
ADI79236.1:1-767	AJJ98751.1:1-750
ADI79236.1:1-767	AJJ98753.1:1-750
ADI79236.1:1-767	AJK00162.1:1-757
ADI79236.1:1-767	AJK00173.1:1-757
ADI79236.1:1-767	AJK00241.1:1-757
ADI79236.1:1-767	AJK00352.1:1-757
ADI79236.1:1-767	AJM70490.1:1-757
ADI79236.1:1-767	AJM70507.1:1-757
ADI79236.1:1-767	AJM70551.1:1-757
ADI79236.1:1-767	AJM70562.1:1-758
ADI79236.1:1-767	AJM70573.1:1-758
ADI79236.1:1-767	AJM70584.1:1-757
ADI79236.1:1-767	AJM70595.1:1-757
ADI79236.1:1-767	AJM70606.1:1-757
ADI79236.1:1-767	AJM70620.1:1-757
ADI79236.1:1-767	AJM70632.1:1-753
ADI79236.1:1-767	AJM70658.1:1-757
ADI79236.1:1-767	AJM70841.1:1-757
ADI79236.1:1-767	AJM70852.1:1-757
ADI79236.1:1-767	AJM70863.1:1-757
ADI79236.1:1-767	AJM70874.1:1-757
ADI79236.1:1-767	AJM71123.1:1-757
ADI79236.1:1-767	AJP13724.1:1-757
ADI79236.1:1-767	AJP13736.1:1-757
ADI79236.1:1-767	AJP13747.1:1-757
ADI79236.1:1-767	AJS16061.1:1-758
ADI79236.1:1-767	AJS16063.1:1-758
ADI79236.1:1-767	AJS16065.1:1-758
ADI79236.1:1-767	AJS16067.1:1-758
ADI79236.1:1-767	AJS16069.1:1-758
ADI79236.1:1-767	AJS16071.1:1-758
ADI79236.1:1-767	AJS16073.1:1-758
ADI79236.1:1-767	AJS16075.1:1-758
ADI79236.1:1-767	AJS16077.1:1-758
ADI79236.1:1-767	AJS16079.1:1-758
ADI79236.1:1-767	AJS16081.1:1-758
ADI79236.1:1-767	AJS16083.1:1-758
ADI79236.1:1-767	AJS16085.1:1-758
ADI79236.1:1-767	AJS16087.1:1-758
ADI79236.1:1-767	AJS16089.1:1-758
ADI79236.1:1-767	AJS16091.1:1-758
ADI79236.1:1-767	AJS16093.1:1-758
ADI79236.1:1-767	AJS16095.1:1-758
ADI79236.1:1-767	AJS16097.1:1-758
ADI79236.1:1-767	AJS16099.1:1-758
ADI79236.1:1-767	AJS16327.1:1-757
ADI79236.1:1-767	AJS16343.1:1-757
ADI79236.1:1-767	AJS18465.1:1-757
ADI79236.1:1-767	AJW32090.1:1-757
ADI79236.1:1-767	AJW32094.1:1-757
ADI79236.1:1-767	AJW32129.1:1-758
ADI79236.1:1-767	AJW32141.1:1-758
ADI79236.1:1-767	AJW32153.1:1-757
ADI79236.1:1-767	AJW32165.1:1-757
ADI79236.1:1-767	AJY53775.1:1-757
ADI79236.1:1-767	AJY53787.1:1-757
ADI79236.1:1-767	AJY53799.1:1-757
ADI79236.1:1-767	AJY53811.1:1-757
ADI79236.1:1-767	AJY53823.1:1-757
ADI79236.1:1-767	AJY53835.1:1-757
ADI79236.1:1-767	AJY53847.1:1-757
ADI79236.1:1-767	AJY53859.1:1-757
ADI79236.1:1-767	AJY54220.1:1-757
ADI79236.1:1-767	AJY54221.1:1-757
ADI79236.1:1-767	AJY54222.1:1-757
ADI79236.1:1-767	AJY54223.1:1-757
ADI79236.1:1-767	AJY54224.1:1-757
ADI79236.1:1-767	AJY54225.1:1-757
ADI79236.1:1-767	AJY54226.1:1-757
ADI79236.1:1-767	AJY54227.1:1-757
ADI79236.1:1-767	AJY54241.1:1-757
ADI79236.1:1-767	AJY54242.1:1-757
ADI79236.1:1-767	AJY54245.1:1-757
ADI79236.1:1-767	AJY54246.1:1-757
ADI79236.1:1-767	AJY54248.1:1-757
ADI79236.1:1-767	AJY54249.1:1-757
ADI79236.1:1-767	AJY54251.1:1-757
ADI79236.1:1-767	AJY54252.1:1-757
ADI79236.1:1-767	AJY54253.1:1-757
ADI79236.1:1-767	AJY54254.1:1-757
ADI79236.1:1-767	AJY54255.1:1-758
ADI79236.1:1-767	AJY54256.1:1-757
ADI79236.1:1-767	AJY54257.1:1-757
ADI79236.1:1-767	AJY54258.1:1-757
ADI79236.1:1-767	AJY54259.1:1-758
ADI79236.1:1-767	AJY54260.1:1-757
ADI79236.1:1-767	AJY54261.1:1-757
ADI79236.1:1-767	AJY54262.1:1-757
ADI79236.1:1-767	AJY54263.1:1-757
ADI79236.1:1-767	AJY54264.1:1-757
ADI79236.1:1-767	AJY54265.1:1-757
ADI79236.1:1-767	AJY54266.1:1-757
ADI79236.1:1-767	AJY79354.1:1-757
ADI79236.1:1-767	AJY79365.1:1-757
ADI79236.1:1-767	AKA60602.1:1-757
ADI79236.1:1-767	AKA63709.1:1-757
ADI79236.1:1-767	AKA63721.1:1-757
ADI79236.1:1-767	AKC44565.1:1-757
ADI79236.1:1-767	AKC45282.1:1-757
ADI79236.1:1-767	AKC45294.1:1-757
ADI79236.1:1-767	AKC45306.1:1-757
ADI79236.1:1-767	AKC45318.1:1-757
ADI79236.1:1-767	AKC45330.1:1-757
ADI79236.1:1-767	AKC45342.1:1-757
ADI79236.1:1-767	AKC45354.1:1-757
ADI79236.1:1-767	AKC91355.1:1-757
ADI79236.1:1-767	AKD00235.1:1-757
ADI79236.1:1-767	AKD00245.1:1-757
ADI79236.1:1-767	AKD00255.1:1-757
ADI79236.1:1-767	AKD00265.1:1-757
ADI79236.1:1-767	AKD00275.1:1-757
ADI79236.1:1-767	AKD00285.1:1-757
ADI79236.1:1-767	AKD00295.1:1-757
ADI79236.1:1-767	AKD00305.1:1-757
ADI79236.1:1-767	AKD00328.1:1-757
ADI79236.1:1-767	AKE14369.1:1-757
ADI79236.1:1-767	AKE14381.1:1-758
ADI79236.1:1-767	AKE14393.1:1-757
ADI79236.1:1-767	AKG52683.1:1-757
ADI79236.1:1-767	AKH14239.1:1-757
ADI79236.1:1-767	AKH14250.1:1-757
ADI79236.1:1-767	AKH14449.1:1-746
ADI79236.1:1-767	AKH14490.1:1-749
ADI79236.1:1-767	AKH14502.1:1-757
ADI79236.1:1-767	AKH14514.1:1-757
ADI79236.1:1-767	AKH14526.1:1-757
ADI79236.1:1-767	AKH14538.1:1-757
ADI79236.1:1-767	AKH14550.1:1-757
ADI79236.1:1-767	AKH14562.1:1-757
ADI79236.1:1-767	AKH14574.1:1-757
ADI79236.1:1-767	AKH14586.1:1-757
ADI79236.1:1-767	AKH14640.1:1-757
ADI79236.1:1-767	AKH14652.1:1-757
ADI79236.1:1-767	AKH14664.1:1-757
ADI79236.1:1-767	AKH14676.1:1-757
ADI79236.1:1-767	AKH14688.1:1-757
ADI79236.1:1-767	AKH14700.1:1-757
ADI79236.1:1-767	AKH14712.1:1-757
ADI79236.1:1-767	AKH14724.1:1-757
ADI79236.1:1-767	AKH60767.1:1-727
ADI79236.1:1-767	AKH60779.1:1-732
ADI79236.1:1-767	AKH60791.1:1-747
ADI79236.1:1-767	AKI34333.1:1-757
ADI79236.1:1-767	AKI34355.1:1-757
ADI79236.1:1-767	AKI34369.1:1-757
ADI79236.1:1-767	AKI34377.1:1-757
ADI79236.1:1-767	AKI34385.1:1-757
ADI79236.1:1-767	AKI34393.1:1-757
ADI79236.1:1-767	AKI34405.1:1-757
ADI79236.1:1-767	AKI34417.1:1-757
ADI79236.1:1-767	AKI34429.1:1-757
ADI79236.1:1-767	AKI34441.1:1-757
ADI79236.1:1-767	AKI34453.1:1-757
ADI79236.1:1-767	AKI34465.1:1-757
ADI79236.1:1-767	AKI82297.1:1-757
ADI79236.1:1-767	AKI82319.1:1-757
