Seq	UID	Host	CTDT_charge.Tr1221	CTDT_secondarystruct.Tr1221	CTDT_solventaccess.Tr1331	CTDT_hydrophobicity_CASG920101.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr2332	CTDT_polarizability.Tr1331	CTDT_hydrophobicity_ARGP820101.Tr1221	CTDT_hydrophobicity_ZIMJ680101.Tr1331
ACK99355_AVM792PWG_Avian_1982	AVM792PWG	Avian	0.147424512	0.234458259	0.188277087	0.154529307	0.168738899	0.142095915	0.248667851	0.285968028
ACL79911_AVI377QFM_Avian_1984	AVI377QFM	Avian	0.156305506	0.227353464	0.197158082	0.168738899	0.175843694	0.131438721	0.238010657	0.287744227
ACL79946_CWM344BJG_Avian_1994	CWM344BJG	Avian	0.147424512	0.229129663	0.193605684	0.170515098	0.168738899	0.134991119	0.248667851	0.293072824
ACM66774_HGJ225DDP_Avian_2004	HGJ225DDP	Avian	0.14920071	0.230905861	0.190053286	0.154529307	0.168738899	0.145648313	0.248667851	0.282415631
ACN29493_NFS496TBA_Avian_1999.494444	NFS496TBA	Avian	0.154529307	0.238010657	0.191829485	0.158081705	0.174067496	0.131438721	0.236234458	0.289520426
ACR09434_UNZ312CSA_Avian_2007	UNZ312CSA	Avian	0.145648313	0.234458259	0.188277087	0.154529307	0.170515098	0.138543517	0.246891652	0.287744227
ACR09456_HMA616JAC_Avian_2007	HMA616JAC	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACR09522_GKS250GFQ_Avian_2007	GKS250GFQ	Avian	0.145648313	0.234458259	0.190053286	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACR09533_FLJ643WMS_Avian_2006	FLJ643WMS	Avian	0.145648313	0.23268206	0.193605684	0.158081705	0.161634103	0.142095915	0.248667851	0.282415631
ACR09566_OND125WCL_Avian_2006	OND125WCL	Avian	0.145648313	0.236234458	0.188277087	0.159857904	0.172291297	0.142095915	0.245115453	0.285968028
ACR09577_XCQ094GAV_Avian_2006	XCQ094GAV	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACR09599_KYS788CDT_Avian_2006	KYS788CDT	Avian	0.145648313	0.236234458	0.191829485	0.158081705	0.170515098	0.142095915	0.246891652	0.289520426
ACR09610_HAP496DOQ_Avian_2006	HAP496DOQ	Avian	0.145648313	0.230905861	0.190053286	0.156305506	0.168738899	0.143872114	0.248667851	0.285968028
ACR09621_QGM381JKB_Avian_2006	QGM381JKB	Avian	0.14920071	0.23268206	0.191829485	0.158081705	0.170515098	0.143872114	0.246891652	0.284191829
ACR27175_XVS400PPI_Avian_2001.647222	XVS400PPI	Avian	0.145648313	0.246891652	0.190053286	0.161634103	0.170515098	0.136767318	0.236234458	0.294849023
ACR58596_ROP641XBN_Avian_2005	ROP641XBN	Avian	0.161634103	0.257548845	0.175843694	0.190053286	0.156305506	0.120781528	0.229129663	0.296625222
ACR66926_LIL004ASN_Avian_2001.647222	LIL004ASN	Avian	0.145648313	0.241563055	0.191829485	0.158081705	0.170515098	0.145648313	0.239786856	0.289520426
ACU15967_MRC427SMS_Avian_2007.397222	MRC427SMS	Avian	0.14920071	0.23268206	0.193605684	0.156305506	0.174067496	0.143872114	0.25044405	0.282415631
ACV41592_XFT874GUQ_Avian_2004	XFT874GUQ	Avian	0.168738899	0.252220249	0.186500888	0.190053286	0.159857904	0.129662522	0.239786856	0.296625222
ACV90513_DJU156AXC_Avian_2006	DJU156AXC	Avian	0.142095915	0.23268206	0.190053286	0.159857904	0.172291297	0.138543517	0.252220249	0.289520426
ACV90563_SIQ692OQG_Avian_2007	SIQ692OQG	Avian	0.142095915	0.230905861	0.188277087	0.158081705	0.168738899	0.142095915	0.248667851	0.289520426
ACV90583_FNU650CAS_Avian_2006	FNU650CAS	Avian	0.145648313	0.23268206	0.186500888	0.158081705	0.172291297	0.140319716	0.248667851	0.287744227
ACV90593_XPP292LBI_Avian_2006	XPP292LBI	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACV90603_FEM181LDP_Avian_2006	FEM181LDP	Avian	0.14920071	0.238010657	0.190053286	0.159857904	0.174067496	0.140319716	0.25044405	0.284191829
ACV90613_LOU011SPB_Avian_2006	LOU011SPB	Avian	0.145648313	0.23268206	0.190053286	0.156305506	0.168738899	0.143872114	0.248667851	0.285968028
ACV90693_XDL779QTW_Avian_2006	XDL779QTW	Avian	0.145648313	0.23268206	0.191829485	0.154529307	0.1669627	0.140319716	0.25044405	0.284191829
ACV90703_TTT733BZV_Avian_2006	TTT733BZV	Avian	0.145648313	0.23268206	0.191829485	0.158081705	0.1669627	0.140319716	0.25044405	0.287744227
ACV90713_XDW153UXL_Avian_2006	XDW153UXL	Avian	0.145648313	0.23268206	0.186500888	0.158081705	0.172291297	0.138543517	0.248667851	0.287744227
ACV90733_TQZ715AYX_Avian_2007	TQZ715AYX	Avian	0.145648313	0.230905861	0.186500888	0.158081705	0.172291297	0.138543517	0.248667851	0.287744227
ACV90743_UJZ875JDY_Avian_2007	UJZ875JDY	Avian	0.14920071	0.234458259	0.190053286	0.156305506	0.168738899	0.145648313	0.252220249	0.285968028
ACV90763_HNI411HMO_Avian_2007	HNI411HMO	Avian	0.147424512	0.23268206	0.190053286	0.159857904	0.172291297	0.142095915	0.248667851	0.287744227
ACV90793_GLG834AFG_Avian_2006	GLG834AFG	Avian	0.14920071	0.23268206	0.191829485	0.159857904	0.168738899	0.143872114	0.245115453	0.289520426
ACV90803_KUZ449KKX_Avian_2006	KUZ449KKX	Avian	0.145648313	0.229129663	0.188277087	0.154529307	0.165186501	0.140319716	0.248667851	0.285968028
ACV90813_PTX374IZB_Avian_2006	PTX374IZB	Avian	0.145648313	0.230905861	0.190053286	0.161634103	0.1669627	0.142095915	0.25044405	0.287744227
ACV90843_EID289YXH_Avian_2006	EID289YXH	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.165186501	0.142095915	0.248667851	0.285968028
ACV90853_TQQ213FAX_Avian_2006	TQQ213FAX	Avian	0.147424512	0.229129663	0.184724689	0.158081705	0.165186501	0.142095915	0.248667851	0.284191829
ACV90873_HLX816TSD_Avian_2006	HLX816TSD	Avian	0.147424512	0.229129663	0.191829485	0.156305506	0.165186501	0.145648313	0.248667851	0.284191829
ACV90903_OHI806ZQN_Avian_2006	OHI806ZQN	Avian	0.143872114	0.236234458	0.190053286	0.161634103	0.1669627	0.147424512	0.253996448	0.287744227
ACV90923_SZZ319ZMX_Avian_2006	SZZ319ZMX	Avian	0.147424512	0.234458259	0.188277087	0.156305506	0.170515098	0.142095915	0.25044405	0.285968028
ACV90943_KFR948DTY_Avian_2006	KFR948DTY	Avian	0.145648313	0.23268206	0.191829485	0.158081705	0.1669627	0.142095915	0.253996448	0.284191829
ACV90953_YAF878XCJ_Avian_2006	YAF878XCJ	Avian	0.150976909	0.234458259	0.190053286	0.156305506	0.168738899	0.138543517	0.248667851	0.285968028
ACV90963_ZNR488UAM_Avian_2006	ZNR488UAM	Avian	0.145648313	0.23268206	0.190053286	0.156305506	0.168738899	0.143872114	0.248667851	0.287744227
ACV90973_FXC353CMJ_Avian_2006	FXC353CMJ	Avian	0.145648313	0.23268206	0.188277087	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACV90983_MHL172LNN_Avian_2006	MHL172LNN	Avian	0.145648313	0.234458259	0.190053286	0.161634103	0.1669627	0.142095915	0.25044405	0.284191829
ACV90993_WEB321OTV_Avian_2006	WEB321OTV	Avian	0.145648313	0.23268206	0.188277087	0.159857904	0.168738899	0.140319716	0.248667851	0.284191829
ACV91043_YDN471HRY_Avian_2006	YDN471HRY	Avian	0.145648313	0.229129663	0.186500888	0.161634103	0.175843694	0.136767318	0.248667851	0.293072824
ACV91053_CBT187DQJ_Avian_2006	CBT187DQJ	Avian	0.145648313	0.23268206	0.190053286	0.156305506	0.168738899	0.145648313	0.248667851	0.287744227
ACV91063_PQB273SOE_Avian_2006	PQB273SOE	Avian	0.145648313	0.23268206	0.186500888	0.158081705	0.172291297	0.138543517	0.248667851	0.291296625
ACX55290_ZYT707DHN_Avian_2005.663889	ZYT707DHN	Avian	0.145648313	0.23268206	0.186500888	0.158081705	0.172291297	0.138543517	0.248667851	0.291296625
ACX55367_GXZ844GAM_Avian_2005.633333	GXZ844GAM	Avian	0.145648313	0.230905861	0.191829485	0.154529307	0.170515098	0.143872114	0.25044405	0.284191829
ACX55576_PWA737YVK_Avian_2007.630556	PWA737YVK	Avian	0.145648313	0.234458259	0.186500888	0.158081705	0.172291297	0.138543517	0.248667851	0.291296625
ACY06689_MMC679EXV_Avian_2008.758333	MMC679EXV	Avian	0.143872114	0.241563055	0.188277087	0.154529307	0.168738899	0.136767318	0.238010657	0.291296625
ACY06690_KLE018NVR_Avian_2009	KLE018NVR	Avian	0.142095915	0.236234458	0.191829485	0.159857904	0.1669627	0.140319716	0.239786856	0.294849023
ACY06691_QIU294LQA_Avian_2009.263889	QIU294LQA	Avian	0.14920071	0.245115453	0.191829485	0.159857904	0.172291297	0.131438721	0.241563055	0.278863233
ACY78028_JWL641LPT_Avian_2007.666667	JWL641LPT	Avian	0.143872114	0.246891652	0.184724689	0.158081705	0.170515098	0.136767318	0.239786856	0.291296625
ACY78050_BKX414HIK_Avian_2007.666667	BKX414HIK	Avian	0.143872114	0.245115453	0.184724689	0.158081705	0.170515098	0.138543517	0.239786856	0.291296625
ACY80605_PEM980OYC_Avian_2006	PEM980OYC	Avian	0.145648313	0.23268206	0.193605684	0.158081705	0.168738899	0.142095915	0.248667851	0.285968028
ACY80608_JIK354AOA_Avian_2006	JIK354AOA	Avian	0.150976909	0.234458259	0.191829485	0.158081705	0.172291297	0.138543517	0.248667851	0.285968028
ACY80610_RWC422NAA_Avian_2006	RWC422NAA	Avian	0.145648313	0.23268206	0.186500888	0.154529307	0.172291297	0.142095915	0.248667851	0.285968028
ACY80612_BNY684IMU_Avian_2007	BNY684IMU	Avian	0.145648313	0.230905861	0.190053286	0.156305506	0.168738899	0.142095915	0.248667851	0.285968028
ACY80617_GNG985JNB_Avian_2006	GNG985JNB	Avian	0.142095915	0.234458259	0.188277087	0.158081705	0.174067496	0.134991119	0.243339254	0.289520426
ACY80621_SCI308PLY_Avian_2006	SCI308PLY	Avian	0.14920071	0.23268206	0.190053286	0.158081705	0.168738899	0.143872114	0.248667851	0.282415631
ACY80627_GTJ167AGZ_Avian_2006	GTJ167AGZ	Avian	0.145648313	0.230905861	0.188277087	0.159857904	0.172291297	0.140319716	0.248667851	0.291296625
ACZ36871_EBA000IGL_Avian_2004	EBA000IGL	Avian	0.145648313	0.23268206	0.190053286	0.158081705	0.168738899	0.142095915	0.252220249	0.284191829
ACZ36896_SRG539TOZ_Avian_1994	SRG539TOZ	Avian	0.150976909	0.229129663	0.191829485	0.1669627	0.170515098	0.136767318	0.25044405	0.293072824
ACZ36898_ONF428OYH_Avian_2006	ONF428OYH	Avian	0.147424512	0.234458259	0.188277087	0.152753108	0.168738899	0.140319716	0.252220249	0.284191829
ACZ36899_INR912QWR_Avian_2007	INR912QWR	Avian	0.143872114	0.230905861	0.193605684	0.156305506	0.172291297	0.143872114	0.248667851	0.284191829
ACZ36905_XFL430SKO_Avian_1993	XFL430SKO	Avian	0.152753108	0.239786856	0.177619893	0.159857904	0.172291297	0.134991119	0.248667851	0.284191829
ACZ36906_GPK988OMN_Avian_1972	GPK988OMN	Avian	0.150976909	0.239786856	0.186500888	0.154529307	0.165186501	0.147424512	0.248667851	0.289520426
ACZ36910_HSU040DWG_Avian_2003	HSU040DWG	Avian	0.147424512	0.23268206	0.193605684	0.158081705	0.170515098	0.13321492	0.25044405	0.285968028
ACZ48420_JFL316TCH_Avian_2003	JFL316TCH	Avian	0.152753108	0.236234458	0.191829485	0.158081705	0.174067496	0.13321492	0.25044405	0.284191829
ACZ48560_VLK702LDF_Avian_2005	VLK702LDF	Avian	0.145648313	0.241563055	0.191829485	0.154529307	0.163410302	0.145648313	0.243339254	0.291296625
ACZ48561_JBW252MDO_Avian_1996	JBW252MDO	Avian	0.156305506	0.236234458	0.198934281	0.1669627	0.177619893	0.134991119	0.239786856	0.284191829
ACZ48568_CAG259SGN_Avian_1995	CAG259SGN	Avian	0.143872114	0.230905861	0.191829485	0.165186501	0.165186501	0.13321492	0.248667851	0.291296625
ACZ48569_LWP650ILV_Avian_1994	LWP650ILV	Avian	0.150976909	0.229129663	0.191829485	0.1669627	0.168738899	0.136767318	0.248667851	0.294849023
ACZ48573_AAG906BJZ_Avian_1995	AAG906BJZ	Avian	0.158081705	0.225577265	0.188277087	0.165186501	0.174067496	0.147424512	0.253996448	0.287744227
ACZ48577_VJF771ZIY_Avian_1986	VJF771ZIY	Avian	0.161634103	0.227353464	0.198934281	0.165186501	0.168738899	0.129662522	0.238010657	0.284191829
ACZ48581_QHI137KLE_Avian_1986	QHI137KLE	Avian	0.161634103	0.223801066	0.195381883	0.163410302	0.170515098	0.129662522	0.239786856	0.282415631
ACZ48582_XRG317LOH_Avian_1983	XRG317LOH	Avian	0.163410302	0.229129663	0.197158082	0.161634103	0.175843694	0.129662522	0.241563055	0.282415631
ACZ48589_ROE166PMG_Avian_2006	ROE166PMG	Avian	0.147424512	0.23268206	0.188277087	0.156305506	0.170515098	0.142095915	0.25044405	0.285968028
ADA69374_HWO850XAD_Avian_2006.85	HWO850XAD	Avian	0.143872114	0.234458259	0.195381883	0.156305506	0.165186501	0.138543517	0.238010657	0.293072824
ADA69385_BCY460KXV_Avian_2006.222222	BCY460KXV	Avian	0.147424512	0.234458259	0.190053286	0.14920071	0.165186501	0.138543517	0.245115453	0.285968028
ADA69396_HML393VIK_Avian_2006.813889	HML393VIK	Avian	0.143872114	0.234458259	0.191829485	0.152753108	0.168738899	0.138543517	0.238010657	0.289520426
ADA69407_UTU404LYP_Avian_2007.122222	UTU404LYP	Avian	0.143872114	0.230905861	0.191829485	0.152753108	0.168738899	0.134991119	0.238010657	0.289520426
ADA69418_NXN841DKS_Avian_2008	NXN841DKS	Avian	0.152753108	0.236234458	0.191829485	0.152753108	0.172291297	0.140319716	0.241563055	0.289520426
ADA69429_LIT799QSD_Avian_2008	LIT799QSD	Avian	0.147424512	0.230905861	0.191829485	0.152753108	0.170515098	0.136767318	0.239786856	0.287744227
ADA82123_TUN203KEG_Avian_2006.180556	TUN203KEG	Avian	0.170515098	0.261101243	0.186500888	0.181172291	0.158081705	0.13321492	0.259325044	0.293072824
ADE06853_RTK487ZMX_Avian_2005.75	RTK487ZMX	Avian	0.143872114	0.243339254	0.188277087	0.159857904	0.1669627	0.136767318	0.239786856	0.293072824
ADE06854_DYP038JCP_Avian_2005.833333	DYP038JCP	Avian	0.143872114	0.238010657	0.190053286	0.158081705	0.168738899	0.136767318	0.238010657	0.291296625
ADE06855_BQH935GFV_Avian_2005.833333	BQH935GFV	Avian	0.14920071	0.241563055	0.190053286	0.154529307	0.170515098	0.138543517	0.243339254	0.289520426
ADE06856_ZQQ923SEE_Avian_2005.916667	ZQQ923SEE	Avian	0.144128114	0.240213523	0.190391459	0.158362989	0.169039146	0.137010676	0.238434164	0.288256228
ADE06857_AST846WXH_Avian_2005.916667	AST846WXH	Avian	0.143872114	0.238010657	0.193605684	0.158081705	0.168738899	0.142095915	0.238010657	0.291296625
ADE06858_KAH848QCW_Avian_2005.916667	KAH848QCW	Avian	0.143872114	0.239786856	0.190053286	0.158081705	0.170515098	0.134991119	0.23268206	0.293072824
ADE06859_KTI617GSX_Avian_2006.833333	KTI617GSX	Avian	0.143872114	0.241563055	0.190053286	0.158081705	0.168738899	0.136767318	0.238010657	0.291296625
ADE06861_ANW200GGQ_Avian_2006.833333	ANW200GGQ	Avian	0.143872114	0.238010657	0.190053286	0.156305506	0.165186501	0.138543517	0.238010657	0.291296625
ADE06862_HTR870IBK_Avian_2006.833333	HTR870IBK	Avian	0.143872114	0.239786856	0.190053286	0.158081705	0.168738899	0.136767318	0.238010657	0.291296625
ADE06864_MJD712RNQ_Avian_2006.916667	MJD712RNQ	Avian	0.147424512	0.245115453	0.18294849	0.161634103	0.168738899	0.136767318	0.234458259	0.293072824
ADE06865_UJP550HHY_Avian_2007	UJP550HHY	Avian	0.143872114	0.241563055	0.186500888	0.158081705	0.168738899	0.140319716	0.238010657	0.293072824
ADE06866_JNY069WTB_Avian_2007	JNY069WTB	Avian	0.143872114	0.248667851	0.190053286	0.156305506	0.168738899	0.134991119	0.238010657	0.284191829
ADE06867_OWY387DHD_Avian_2007	OWY387DHD	Avian	0.143872114	0.246891652	0.186500888	0.158081705	0.168738899	0.136767318	0.238010657	0.287744227
ADE06868_TQD182EDZ_Avian_2007.75	TQD182EDZ	Avian	0.147424512	0.246891652	0.186500888	0.158081705	0.170515098	0.138543517	0.239786856	0.287744227
ADE06869_VRK506AWM_Avian_2007.75	VRK506AWM	Avian	0.143872114	0.246891652	0.186500888	0.161634103	0.170515098	0.138543517	0.236234458	0.291296625
ADE06872_EAZ554ZFW_Avian_2007.833333	EAZ554ZFW	Avian	0.143872114	0.239786856	0.190053286	0.158081705	0.168738899	0.140319716	0.238010657	0.291296625
ADE06873_NNE640YYY_Avian_2007.833333	NNE640YYY	Avian	0.143872114	0.243339254	0.188277087	0.156305506	0.165186501	0.138543517	0.241563055	0.291296625
ADE06874_XOV630KXY_Avian_2007.833333	XOV630KXY	Avian	0.143872114	0.245115453	0.186500888	0.158081705	0.168738899	0.136767318	0.238010657	0.289520426
ADE06875_FWA511JAD_Avian_2007.833333	FWA511JAD	Avian	0.147424512	0.245115453	0.188277087	0.158081705	0.168738899	0.136767318	0.238010657	0.289520426
ADE06876_GWH352JQE_Avian_2007.833333	GWH352JQE	Avian	0.143872114	0.245115453	0.186500888	0.154529307	0.168738899	0.136767318	0.238010657	0.293072824
ADE06877_QBZ142JIE_Avian_2007.833333	QBZ142JIE	Avian	0.143872114	0.243339254	0.186500888	0.158081705	0.165186501	0.140319716	0.241563055	0.291296625
ADE06880_NIV828MCC_Avian_2007.833333	NIV828MCC	Avian	0.143872114	0.239786856	0.186500888	0.158081705	0.172291297	0.140319716	0.234458259	0.291296625
ADE06881_IJT498YCY_Avian_2007.833333	IJT498YCY	Avian	0.143872114	0.239786856	0.186500888	0.158081705	0.168738899	0.140319716	0.238010657	0.291296625
ADE06882_JKY773ZCB_Avian_2007.833333	JKY773ZCB	Avian	0.143872114	0.243339254	0.191829485	0.158081705	0.168738899	0.136767318	0.238010657	0.293072824
ADE06883_CYD721OGV_Avian_2007.833333	CYD721OGV	Avian	0.143872114	0.241563055	0.190053286	0.158081705	0.168738899	0.136767318	0.238010657	0.291296625
ADE06884_HXH417ZWO_Avian_2007.833333	HXH417ZWO	Avian	0.143872114	0.238010657	0.190053286	0.158081705	0.168738899	0.134991119	0.238010657	0.291296625
ADE06885_UFT296UTY_Avian_2007.833333	UFT296UTY	Avian	0.143872114	0.243339254	0.186500888	0.159857904	0.170515098	0.136767318	0.236234458	0.294849023
ADE06886_OJE096WPP_Avian_2007.833333	OJE096WPP	Avian	0.143872114	0.243339254	0.186500888	0.158081705	0.168738899	0.138543517	0.238010657	0.293072824
ADE06887_LKS718CKI_Avian_2007.833333	LKS718CKI	Avian	0.143872114	0.243339254	0.186500888	0.161634103	0.168738899	0.136767318	0.234458259	0.296625222
ADE06888_FCT622PXD_Avian_2007.833333	FCT622PXD	Avian	0.140319716	0.241563055	0.188277087	0.161634103	0.168738899	0.136767318	0.234458259	0.296625222
ADE06889_SYA355TFM_Avian_2007.833333	SYA355TFM	Avian	0.143872114	0.245115453	0.188277087	0.158081705	0.168738899	0.136767318	0.234458259	0.291296625
ADE06890_IEU517GKU_Avian_2008.833333	IEU517GKU	Avian	0.143872114	0.245115453	0.190053286	0.159857904	0.165186501	0.140319716	0.234458259	0.294849023
ADE06891_IOJ648OBL_Avian_2008.833333	IOJ648OBL	Avian	0.143872114	0.241563055	0.193605684	0.161634103	0.168738899	0.138543517	0.241563055	0.294849023
ADE06892_QYC106DCN_Avian_2008.833333	QYC106DCN	Avian	0.145648313	0.241563055	0.190053286	0.159857904	0.170515098	0.138543517	0.236234458	0.296625222
ADE75082_RGY484NSQ_Avian_2001.922222	RGY484NSQ	Avian	0.165186501	0.261101243	0.181172291	0.188277087	0.161634103	0.126110124	0.238010657	0.293072824
ADE75111_LBE486PZU_Avian_1999.758333	LBE486PZU	Avian	0.165186501	0.255772647	0.18294849	0.188277087	0.158081705	0.131438721	0.238010657	0.294849023
ADF65091_CGV916XVW_Avian_2005.9	CGV916XVW	Avian	0.145648313	0.234458259	0.190053286	0.150976909	0.174067496	0.136767318	0.236234458	0.287744227
ADK70169_TXQ782MGT_Avian_2007.683333	TXQ782MGT	Avian	0.143872114	0.234458259	0.193605684	0.154529307	0.175843694	0.136767318	0.238010657	0.289520426
ADK98476_ZZV188BAR_Suidae_2003.75	ZZV188BAR	Suidae	0.165480427	0.224199288	0.215302491	0.167259786	0.149466192	0.158362989	0.268683274	0.304270463
ADP06984_AXU799FUV_Avian_2007.063889	AXU799FUV	Avian	0.147424512	0.236234458	0.190053286	0.159857904	0.170515098	0.142095915	0.25044405	0.287744227
ADP95472_ONM955CAG_Avian_2007.088889	ONM955CAG	Avian	0.14920071	0.229129663	0.186500888	0.158081705	0.168738899	0.142095915	0.248667851	0.285968028
ADQ20554_EWV311CVX_Avian_2003	EWV311CVX	Avian	0.147424512	0.234458259	0.193605684	0.14920071	0.172291297	0.140319716	0.245115453	0.282415631
ADQ20565_JDF759CAC_Avian_2006	JDF759CAC	Avian	0.143872114	0.23268206	0.191829485	0.150976909	0.168738899	0.138543517	0.238010657	0.289520426
ADQ92582_ZXY061WEM_Avian_2007.391667	ZXY061WEM	Avian	0.14920071	0.227353464	0.191829485	0.156305506	0.168738899	0.145648313	0.248667851	0.280639432
ADR51671_NMM049OTH_Suidae_2005.75	NMM049OTH	Suidae	0.165186501	0.213143872	0.207815275	0.161634103	0.14920071	0.156305506	0.268206039	0.294849023
ADT64806_HLK229GBJ_Avian_2003	HLK229GBJ	Avian	0.175843694	0.268206039	0.193605684	0.191829485	0.168738899	0.127886323	0.248667851	0.291296625
ADT64868_ZTZ895WUC_Avian_1981	ZTZ895WUC	Avian	0.14920071	0.241563055	0.193605684	0.174067496	0.170515098	0.127886323	0.236234458	0.294849023
ADU17579_YXL708HHN_Avian_2006.569444	YXL708HHN	Avian	0.1669627	0.25044405	0.184724689	0.198934281	0.158081705	0.124333925	0.230905861	0.303730018
ADU20361_GSK186PYQ_Avian_2008.819444	GSK186PYQ	Avian	0.14920071	0.23268206	0.190053286	0.154529307	0.170515098	0.142095915	0.25044405	0.284191829
ADU85894_TCE526ZEW_Suidae_1998.083333	TCE526ZEW	Suidae	0.163410302	0.218472469	0.211367673	0.163410302	0.150976909	0.156305506	0.26642984	0.303730018
ADV76653_MSN155ZET_Avian_1968.444444	MSN155ZET	Avian	0.145648313	0.243339254	0.188277087	0.158081705	0.1669627	0.140319716	0.246891652	0.294849023
ADX06984_IXI013ZHW_Avian_1963	IXI013ZHW	Avian	0.168738899	0.229129663	0.186500888	0.142095915	0.159857904	0.143872114	0.246891652	0.278863233
AEA30196_OAN401YFF_Avian_2008.769444	OAN401YFF	Avian	0.168738899	0.253996448	0.181172291	0.188277087	0.154529307	0.131438721	0.238010657	0.291296625
AEA30207_BDT990LNW_Avian_2008.769444	BDT990LNW	Avian	0.168738899	0.253996448	0.18294849	0.190053286	0.152753108	0.131438721	0.236234458	0.293072824
AEB39731_MQB102QTN_Avian_2007	MQB102QTN	Avian	0.147424512	0.229129663	0.190053286	0.158081705	0.163410302	0.143872114	0.25044405	0.282415631
AEB89892_RIA635TPY_Avian_2006	RIA635TPY	Avian	0.145648313	0.239786856	0.186500888	0.158081705	0.168738899	0.142095915	0.238010657	0.291296625
AEK50065_NAA973UWF_Avian_2008.797222	NAA973UWF	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.172291297	0.134991119	0.248667851	0.284191829
AEK50098_LJJ098AQT_Avian_2008.8	LJJ098AQT	Avian	0.145648313	0.23268206	0.190053286	0.156305506	0.172291297	0.138543517	0.248667851	0.291296625
AEK50705_CZN127PZR_Avian_2009.572222	CZN127PZR	Avian	0.145648313	0.23268206	0.191829485	0.156305506	0.175843694	0.136767318	0.248667851	0.291296625
