ATY73852.1:1-758	ATY73852.1:1-758
ACI40921.1:1-765	ALP30781.1:1-759
ACI40921.1:1-765	ALP30791.1:1-759
ACI40921.1:1-765	ALP30801.1:1-759
ACI40921.1:1-765	ALP30811.1:1-759
ACI40921.1:1-765	ALP30821.1:1-759
ACI40921.1:1-765	ALP30831.1:1-759
ACI40921.1:1-765	ALP30841.1:1-759
ACI40921.1:1-765	ALP30851.1:1-759
ACI40921.1:1-765	ALP30861.1:1-759
ACI40921.1:1-765	ALP30871.1:1-759
ACI40921.1:1-765	ALP30881.1:1-759
ACI40921.1:1-765	ALP30891.1:1-759
ACI40921.1:1-765	ALP30901.1:1-759
ACI40921.1:1-765	ALP30911.1:1-759
ACI40921.1:1-765	ALP30921.1:1-759
ACI40921.1:1-765	ALP30931.1:1-759
ACI40921.1:1-765	ALP30941.1:1-759
ACI40921.1:1-765	ALP30951.1:1-759
ACI40921.1:1-765	ALP30961.1:1-759
ACI40921.1:1-765	ALP30971.1:1-759
ACI40921.1:1-765	ALP30981.1:1-759
ACI40921.1:1-765	ALP30991.1:1-759
ACI40921.1:1-765	ALP31001.1:1-759
ACI40921.1:1-765	ALP31011.1:1-759
ACI40921.1:1-765	ALP31021.1:1-759
ACI40921.1:1-765	ALP31031.1:1-759
ACI40921.1:1-765	ALP31041.1:1-759
ACI40921.1:1-765	ALP31051.1:1-759
ACI40921.1:1-765	ALP31061.1:1-759
ACI40921.1:1-765	ALP31071.1:1-759
ACI40921.1:1-765	ALP31292.1:1-749
ACI40921.1:1-765	ALP31304.1:1-759
ACI40921.1:1-765	ALP31316.1:1-759
ACI40921.1:1-765	ALP45360.1:1-759
ACI40921.1:1-765	ALP45372.1:1-759
ACI40921.1:1-765	ALP45384.1:1-759
ACI40921.1:1-765	ALP45396.1:1-759
ACI40921.1:1-765	ALP45409.1:1-759
ACI40921.1:1-765	ALP45420.1:1-759
ACI40921.1:1-765	ALP45432.1:1-759
ACI40921.1:1-765	ALP45444.1:1-759
ACI40921.1:1-765	ALP45456.1:1-759
ACI40921.1:1-765	ALP45468.1:1-759
ACI40921.1:1-765	ALP45480.1:1-759
ACI40921.1:1-765	ALP45492.1:1-759
ACI40921.1:1-765	ALP45504.1:1-759
ACI40921.1:1-765	ALP45516.1:1-759
ACI40921.1:1-765	ALP45528.1:1-759
ACI40921.1:1-765	ALP45540.1:1-759
ACI40921.1:1-765	ALP45552.1:1-759
ACI40921.1:1-765	ALP45564.1:1-759
ACI40921.1:1-765	ALP45576.1:1-759
ACI40921.1:1-765	ALP45588.1:1-759
ACI40921.1:1-765	ALP45600.1:1-759
ACI40921.1:1-765	ALP45612.1:1-759
ACI40921.1:1-765	ALP45624.1:1-759
ACI40921.1:1-765	ALP45637.1:1-759
ACI40921.1:1-765	ALP45648.1:1-759
ACI40921.1:1-765	ALP45660.1:1-759
ACI40921.1:1-765	ALP45673.1:1-759
ACI40921.1:1-765	ALP45684.1:1-759
ACI40921.1:1-765	ALP45696.1:1-759
ACI40921.1:1-765	ALP45708.1:1-759
ACI40921.1:1-765	ALP45720.1:1-759
ACI40921.1:1-765	ALP45732.1:1-759
ACI40921.1:1-765	ALP45744.1:1-759
ACI40921.1:1-765	ALP45756.1:1-759
ACI40921.1:1-765	ALP45768.1:1-759
ACI40921.1:1-765	ALP45780.1:1-759
ACI40921.1:1-765	ALQ12328.1:1-759
ACI40921.1:1-765	ALQ12338.1:1-759
ACI40921.1:1-765	ALQ12348.1:1-759
ACI40921.1:1-765	ALQ12358.1:1-759
ACI40921.1:1-765	ALQ12368.1:1-759
ACI40921.1:1-765	ALQ12378.1:1-759
ACI40921.1:1-765	ALQ12388.1:1-759
ACI40921.1:1-765	ALQ12398.1:1-759
ACI40921.1:1-765	ALQ12408.1:1-759
ACI40921.1:1-765	ALQ12418.1:1-759
ACI40921.1:1-765	ALQ12428.1:1-759
ACI40921.1:1-765	ALQ12438.1:1-759
ACI40921.1:1-765	ALQ12448.1:1-759
ACI40921.1:1-765	ALQ12460.1:1-759
ACI40921.1:1-765	ALR82065.1:1-759
ACI40921.1:1-765	ALR82066.1:1-759
ACI40921.1:1-765	ALR82067.1:1-759
ACI40921.1:1-765	ALR82068.1:1-759
ACI40921.1:1-765	ALR82069.1:1-759
ACI40921.1:1-765	ALR82070.1:1-759
ACI40921.1:1-765	ALR82071.1:1-759
ACI40921.1:1-765	ALR82109.1:1-759
ACI40921.1:1-765	ALR82121.1:1-759
ACI40921.1:1-765	ALR82133.1:1-759
ACI40921.1:1-765	ALR82145.1:1-759
ACI40921.1:1-765	ALR82157.1:1-759
ACI40921.1:1-765	ALR82169.1:1-759
ACI40921.1:1-765	ALR82181.1:1-759
ACI40921.1:1-765	ALR82193.1:1-759
ACI40921.1:1-765	ALR82205.1:1-759
ACI40921.1:1-765	ALR82217.1:1-759
ACI40921.1:1-765	ALR82229.1:1-759
ACI40921.1:1-765	ALR82241.1:1-759
ACI40921.1:1-765	ALR82253.1:1-759
ACI40921.1:1-765	ALR82265.1:1-759
ACI40921.1:1-765	ALR82277.1:1-759
ACI40921.1:1-765	ALR82288.1:1-759
ACI40921.1:1-765	ALR82300.1:1-759
ACI40921.1:1-765	ALR82312.1:1-759
ACI40921.1:1-765	ALR82324.1:1-759
ACI40921.1:1-765	ALR82335.1:1-759
ACI40921.1:1-765	ALR82347.1:1-759
ACI40921.1:1-765	ALR82359.1:1-759
ACI40921.1:1-765	ALR82371.1:1-759
ACI40921.1:1-765	ALR82383.1:1-759
ACI40921.1:1-765	ALR82395.1:1-759
ACI40921.1:1-765	ALR82407.1:1-759
ACI40921.1:1-765	ALR82419.1:1-759
ACI40921.1:1-765	ALR82431.1:1-759
ACI40921.1:1-765	ALR82443.1:1-759
ACI40921.1:1-765	ALR82455.1:1-759
ACI40921.1:1-765	ALR82467.1:1-759
ACI40921.1:1-765	ALR82479.1:1-759
ACI40921.1:1-765	ALR82491.1:1-759
ACI40921.1:1-765	ALR82503.1:1-759
ACI40921.1:1-765	ALR82515.1:1-759
ACI40921.1:1-765	ALR82527.1:1-759
ACI40921.1:1-765	ALR82539.1:1-759
ACI40921.1:1-765	ALR82551.1:1-759
ACI40921.1:1-765	ALR82563.1:1-759
ACI40921.1:1-765	ALR82575.1:1-759
ACI40921.1:1-765	ALR82587.1:1-759
ACI40921.1:1-765	ALR82599.1:1-759
ACI40921.1:1-765	ALR82611.1:1-759
ACI40921.1:1-765	ALT19043.2:1-759
ACI40921.1:1-765	ALT19053.1:1-759
ACI40921.1:1-765	ALT19065.1:1-759
ACI40921.1:1-765	ALT19077.1:1-759
ACI40921.1:1-765	ALT19089.1:1-759
ACI40921.1:1-765	ALT19101.1:1-759
ACI40921.1:1-765	ALT19113.1:1-759
ACI40921.1:1-765	ALT19125.1:1-759
ACI40921.1:1-765	ALT19137.1:1-759
ACI40921.1:1-765	ALT19149.1:1-759
ACI40921.1:1-765	ALT19173.1:1-759
ACI40921.1:1-765	ALT19185.1:1-759
ACI40921.1:1-765	ALT19197.1:1-759
ACI40921.1:1-765	ALT19209.1:1-759
ACI40921.1:1-765	ALT19221.1:1-759
ACI40921.1:1-765	ALT19233.1:1-759
ACI40921.1:1-765	ALT19245.1:1-759
ACI40921.1:1-765	ALT19257.1:1-759
ACI40921.1:1-765	ALT19269.1:1-759
ACI40921.1:1-765	ALT19281.1:1-759
ACI40921.1:1-765	ALT19293.1:1-759
ACI40921.1:1-765	ALT19305.1:1-759
ACI40921.1:1-765	ALT19317.1:1-759
ACI40921.1:1-765	ALT19329.1:1-759
ACI40921.1:1-765	ALT19340.1:1-759
ACI40921.1:1-765	ALT19352.1:1-759
ACI40921.1:1-765	ALT19364.1:1-759
ACI40921.1:1-765	ALT19376.1:1-759
ACI40921.1:1-765	ALT19388.1:1-759
ACI40921.1:1-765	ALT19400.1:1-759
ACI40921.1:1-765	ALT19412.1:1-759
ACI40921.1:1-765	ALT19424.1:1-759
ACI40921.1:1-765	ALT19436.1:1-759
ACI40921.1:1-765	ALT19448.1:1-759
ACI40921.1:1-765	ALT19460.1:1-759
ACI40921.1:1-765	ALT19472.1:1-759
ACI40921.1:1-765	ALT19484.1:1-759
ACI40921.1:1-765	ALT19496.1:1-759
ACI40921.1:1-765	ALT19508.1:1-759
ACI40921.1:1-765	ALT19520.1:1-759
ACI40921.1:1-765	ALT19532.1:1-759
ACI40921.1:1-765	ALT19544.1:1-759
ACI40921.1:1-765	ALT66936.1:1-759
ACI40921.1:1-765	ALT66948.1:1-759
ACI40921.1:1-765	ALT66960.1:1-759
ACI40921.1:1-765	ALT67008.1:1-759
ACI40921.1:1-765	ALT67020.1:1-759
ACI40921.1:1-765	ALT67032.1:1-759
ACI40921.1:1-765	ALT67044.1:1-759
ACI40921.1:1-765	ALT67077.1:1-759
ACI40921.1:1-765	ALT67089.1:1-759
ACI40921.1:1-765	ALT67101.1:1-759
ACI40921.1:1-765	ALT67113.1:1-759
ACI40921.1:1-765	ALT67125.1:1-759
ACI40921.1:1-765	ALT67137.1:1-759
ACI40921.1:1-765	ALT67149.1:1-759
ACI40921.1:1-765	ALT67161.1:1-759
ACI40921.1:1-765	ALT67173.1:1-759
ACI40921.1:1-765	ALT67185.1:1-759
ACI40921.1:1-765	ALT67197.1:1-759
ACI40921.1:1-765	ALT67209.1:1-759
ACI40921.1:1-765	ALT67221.1:1-759
ACI40921.1:1-765	ALT67233.1:1-759
ACI40921.1:1-765	ALT67245.1:1-759
ACI40921.1:1-765	ALT67257.1:1-759
ACI40921.1:1-765	ALT67269.1:1-759
ACI40921.1:1-765	ALT67281.1:1-759
ACI40921.1:1-765	ALT67299.1:1-759
ACI40921.1:1-765	ALT67311.1:1-759
ACI40921.1:1-765	ALT67323.1:1-759
ACI40921.1:1-765	ALT67335.1:1-759
ACI40921.1:1-765	ALT67347.1:1-759
ACI40921.1:1-765	ALT67359.1:1-759
ACI40921.1:1-765	ALT67371.1:1-759
ACI40921.1:1-765	ALT67383.1:1-759
ACI40921.1:1-765	ALT67395.1:1-759
ACI40921.1:1-765	ALT67407.1:1-759
ACI40921.1:1-765	ALT67419.1:1-759
ACI40921.1:1-765	ALT67431.1:1-759
ACI40921.1:1-765	ALT67443.1:1-759
ACI40921.1:1-765	ALT67455.1:1-759
ACI40921.1:1-765	ALT67467.1:1-759
ACI40921.1:1-765	ALT67479.1:1-759
ACI40921.1:1-765	ALT67491.1:1-759
ACI40921.1:1-765	ALT67503.1:1-759
ACI40921.1:1-765	ALT67515.1:1-759
ACI40921.1:1-765	ALT67527.1:1-759
ACI40921.1:1-765	ALT67539.1:1-759
ACI40921.1:1-765	ALT67551.1:1-759
ACI40921.1:1-765	ALT67563.1:1-759
ACI40921.1:1-765	ALT67575.1:1-759
ACI40921.1:1-765	ALT67587.1:1-759
ACI40921.1:1-765	ALT67599.1:1-759
ACI40921.1:1-765	ALT67611.1:1-759
ACI40921.1:1-765	ALT67630.1:1-759
ACI40921.1:1-765	ALT67642.1:1-759
ACI40921.1:1-765	ALT67654.1:1-759
ACI40921.1:1-765	ALT67666.1:1-759
ACI40921.1:1-765	ALT67678.1:1-759
ACI40921.1:1-765	ALT67690.1:1-759
ACI40921.1:1-765	ALT67702.1:1-759
ACI40921.1:1-765	ALT67714.1:1-759
ACI40921.1:1-765	ALT67726.1:1-759
ACI40921.1:1-765	ALT67738.1:1-759
ACI40921.1:1-765	ALT67750.1:1-759
ACI40921.1:1-765	ALT67762.1:1-759
ACI40921.1:1-765	ALT67774.1:1-759
ACI40921.1:1-765	ALT67786.1:1-759
ACI40921.1:1-765	ALT67798.1:1-759
ACI40921.1:1-765	ALT67810.1:1-759
ACI40921.1:1-765	ALX27973.1:1-759
ACI40921.1:1-765	ALX30434.1:1-759
ACI40921.1:1-765	ALX30459.1:1-759
ACI40921.1:1-765	ALX30471.1:1-759
ACI40921.1:1-765	ALX30483.1:1-759
ACI40921.1:1-765	ALX30495.1:1-759
ACI40921.1:1-765	ALX30507.1:1-759
ACI40921.1:1-765	ALX30519.1:1-759
ACI40921.1:1-765	ALX30531.1:1-759
ACI40921.1:1-765	ALX30543.1:1-759
ACI40921.1:1-765	ALX30555.1:1-759
ACI40921.1:1-765	ALX30567.1:1-759
ACI40921.1:1-765	ALX30579.1:1-759
ACI40921.1:1-765	ALX30591.1:1-759
ACI40921.1:1-765	ALX30603.1:1-759
ACI40921.1:1-765	ALX30615.1:1-759
ACI40921.1:1-765	ALX30627.1:1-759
ACI40921.1:1-765	ALX30639.1:1-759
ACI40921.1:1-765	ALX30650.1:1-759
ACI40921.1:1-765	ALX30662.1:1-759
ACI40921.1:1-765	ALX30674.1:1-759
ACI40921.1:1-765	ALX30686.1:1-759
ACI40921.1:1-765	ALX30698.1:1-759
ACI40921.1:1-765	ALX30710.1:1-759
ACI40921.1:1-765	ALX30747.1:1-759
ACI40921.1:1-765	AMA65236.1:1-759
ACI40921.1:1-765	AMD38695.1:1-759
ACI40921.1:1-765	AMD38707.1:1-759
ACI40921.1:1-765	AMD38719.1:1-759
ACI40921.1:1-765	AMH93678.1:1-759
ACI40921.1:1-765	AMK09445.1:1-759
ACI40921.1:1-765	AMK09457.1:1-759
ACI40921.1:1-765	AMK09469.1:1-759
ACI40921.1:1-765	AMK09481.1:1-759
ACI40921.1:1-765	AMK09493.1:1-759
ACI40921.1:1-765	AMK09505.1:1-759
ACI40921.1:1-765	AMK09517.1:1-759
ACI40921.1:1-765	AMK09529.1:1-759
ACI40921.1:1-765	AMK09541.1:1-759
ACI40921.1:1-765	AMK09553.1:1-759
ACI40921.1:1-765	AMK09565.1:1-759
ACI40921.1:1-765	AMK48393.1:1-759
ACI40921.1:1-765	AMK48405.1:1-759
ACI40921.1:1-765	AMK48417.1:1-756
ACI40921.1:1-765	AMK48441.1:1-759
ACI40921.1:1-765	AMK48499.1:1-759
ACI40921.1:1-765	AMN87951.1:1-759
ACI40921.1:1-765	AMN87952.1:1-759
ACI40921.1:1-765	AMN87953.1:1-759
ACI40921.1:1-765	AMP44480.1:1-759
ACI40921.1:1-765	AMP44574.1:1-759
ACI40921.1:1-765	AMR58305.1:1-759
ACI40921.1:1-765	AMR58317.1:1-759
ACI40921.1:1-765	AMR58329.1:1-759
ACI40921.1:1-765	AMR58341.1:1-759
ACI40921.1:1-765	AMR58353.1:1-759
ACI40921.1:1-765	AMR58365.1:1-759
ACI40921.1:1-765	AMR58377.1:1-759
ACI40921.1:1-765	AMX74298.1:1-759
ACI40921.1:1-765	AMX74299.1:1-759
ACI40921.1:1-765	AMX74300.1:1-759
ACI40921.1:1-765	AMX74429.1:1-759
ACI40921.1:1-765	AMX74441.1:1-759
ACI40921.1:1-765	AMX74453.1:1-759
ACI40921.1:1-765	AMX74466.1:1-759
ACI40921.1:1-765	AMX74477.1:1-759
ACI40921.1:1-765	AMX74489.1:1-759
ACI40921.1:1-765	AMX74501.1:1-759
ACI40921.1:1-765	AMX74513.1:1-759
ACI40921.1:1-765	AMX74525.1:1-759
ACI40921.1:1-765	AMX74537.1:1-759
ACI40921.1:1-765	AMX74549.1:1-759
ACI40921.1:1-765	AMX74561.1:1-759
ACI40921.1:1-765	AMX74572.1:1-759
ACI40921.1:1-765	AMX74584.1:1-759
ACI40921.1:1-765	AMX74596.1:1-759
ACI40921.1:1-765	AMX74608.1:1-759
ACI40921.1:1-765	AMX74620.1:1-759
ACI40921.1:1-765	AMX74632.1:1-759
ACI40921.1:1-765	AMX74644.1:1-759
ACI40921.1:1-765	AMX74656.1:1-759
ACI40921.1:1-765	AMX74668.1:1-759
ACI40921.1:1-765	AMX74680.1:1-759
ACI40921.1:1-765	AMX74702.1:1-759
ACI40921.1:1-765	AMX74714.1:1-759
ACI40921.1:1-765	AMX74726.1:1-759
ACI40921.1:1-765	AMX74738.1:1-759
ACI40921.1:1-765	AMX74750.1:1-759
ACI40921.1:1-765	AMX74762.1:1-759
ACI40921.1:1-765	AMX74774.1:1-759
ACI40921.1:1-765	AJJ96441.1:1-759
ACI40921.1:1-765	AJJ96482.1:1-759
ACI40921.1:1-765	AJJ96511.1:1-759
ACI40921.1:1-765	AJJ96523.1:1-759
ACI40921.1:1-765	AJJ96535.1:1-759
ACI40921.1:1-765	AJJ96547.1:1-759
ACI40921.1:1-765	AJJ96559.1:1-759
ACI40921.1:1-765	AJJ96571.1:1-759
ACI40921.1:1-765	AJJ96583.1:1-759
ACI40921.1:1-765	AJJ96595.1:1-759
ACI40921.1:1-765	AJJ96607.1:1-759
ACI40921.1:1-765	AJJ96619.1:1-759
ACI40921.1:1-765	AJJ96631.1:1-759
ACI40921.1:1-765	AJJ96643.1:1-759
ACI40921.1:1-765	AJJ96655.1:1-759
ACI40921.1:1-765	AJJ96667.1:1-759
ACI40921.1:1-765	AJJ96679.1:1-759
ACI40921.1:1-765	AJJ96691.1:1-759
ACI40921.1:1-765	AJJ96703.1:1-759
ACI40921.1:1-765	AJJ96715.1:1-759
ACI40921.1:1-765	AJJ96727.1:1-759
ACI40921.1:1-765	AJJ96739.1:1-759
ACI40921.1:1-765	AJJ96764.1:1-759
ACI40921.1:1-765	AJJ96776.1:1-759
ACI40921.1:1-765	AJJ96788.1:1-759
ACI40921.1:1-765	AJJ96800.1:1-759
ACI40921.1:1-765	AJJ96812.1:1-759
ACI40921.1:1-765	AJJ96848.1:1-759
ACI40921.1:1-765	AJJ96860.1:1-759
ACI40921.1:1-765	AJJ96872.1:1-759
ACI40921.1:1-765	AJJ96884.1:1-759
ACI40921.1:1-765	AJJ96896.1:1-759
ACI40921.1:1-765	AJJ96908.1:1-759
ACI40921.1:1-765	AJJ96920.1:1-759
ACI40921.1:1-765	AJJ96932.1:1-759
ACI40921.1:1-765	AJJ96944.1:1-759
ACI40921.1:1-765	AJJ96973.1:1-759
ACI40921.1:1-765	AJJ96985.1:1-759
ACI40921.1:1-765	AJJ96997.1:1-759
ACI40921.1:1-765	AJJ97022.1:1-759
ACI40921.1:1-765	AJJ97034.1:1-759
ACI40921.1:1-765	AJJ97046.1:1-759
ACI40921.1:1-765	AJJ97058.1:1-759
ACI40921.1:1-765	AJJ97070.1:1-759
ACI40921.1:1-765	AJJ97082.1:1-759
ACI40921.1:1-765	AJJ97094.1:1-759
ACI40921.1:1-765	AJJ97106.1:1-759
ACI40921.1:1-765	AJJ97118.1:1-759
ACI40921.1:1-765	AJJ97130.1:1-759
ACI40921.1:1-765	AJJ97142.1:1-759
ACI40921.1:1-765	AJJ97154.1:1-759
ACI40921.1:1-765	AJJ97166.1:1-759
ACI40921.1:1-765	AJJ97178.1:1-759
ACI40921.1:1-765	AJJ97190.1:1-759
ACI40921.1:1-765	AJJ97202.1:1-759
ACI40921.1:1-765	AJJ97214.1:1-759
ACI40921.1:1-765	AJJ97226.1:1-759
ACI40921.1:1-765	AJJ97238.1:1-759
ACI40921.1:1-765	AJJ97250.1:1-759
ACI40921.1:1-765	AJJ97262.1:1-759
ACI40921.1:1-765	AJJ97274.1:1-759
ACI40921.1:1-765	AJJ97286.1:1-759
ACI40921.1:1-765	AJJ97314.1:1-759
ACI40921.1:1-765	AJJ97326.1:1-759
ACI40921.1:1-765	AJJ97368.1:1-759
ACI40921.1:1-765	AJJ97380.1:1-759
ACI40921.1:1-765	AJJ97438.1:1-759
ACI40921.1:1-765	AJJ97450.1:1-759
ACI40921.1:1-765	AJJ97462.1:1-759
ACI40921.1:1-765	AJJ97488.1:1-759
ACI40921.1:1-765	AJJ97500.1:1-759
ACI40921.1:1-765	AJJ97512.1:1-759
ACI40921.1:1-765	AJJ97524.1:1-759
ACI40921.1:1-765	AJJ97553.1:1-759
ACI40921.1:1-765	AJJ97565.1:1-759
ACI40921.1:1-765	AJJ97577.1:1-759
ACI40921.1:1-765	AJJ97589.1:1-759
ACI40921.1:1-765	AJJ97601.1:1-759
ACI40921.1:1-765	AJJ97613.1:1-759
ACI40921.1:1-765	AJJ97625.1:1-759
ACI40921.1:1-765	AJJ97668.1:1-759
ACI40921.1:1-765	AJJ97680.1:1-759
ACI40921.1:1-765	AJJ97692.1:1-759
ACI40921.1:1-765	AJJ97704.1:1-759
ACI40921.1:1-765	AJJ97716.1:1-759
ACI40921.1:1-765	AJJ97728.1:1-759
ACI40921.1:1-765	AJJ97740.1:1-759
ACI40921.1:1-765	AJJ97752.1:1-759
ACI40921.1:1-765	AJJ97764.1:1-759
ACI40921.1:1-765	AJJ97776.1:1-759
ACI40921.1:1-765	AJJ97788.1:1-759
ACI40921.1:1-765	AJJ97800.1:1-759
ACI40921.1:1-765	AJJ97812.1:1-759
ACI40921.1:1-765	AJJ97824.1:1-759
ACI40921.1:1-765	AJJ97836.1:1-759
ACI40921.1:1-765	AJJ97894.1:1-759
ACI40921.1:1-765	AJJ97920.1:1-759
ACI40921.1:1-765	AJJ97932.1:1-759
ACI40921.1:1-765	AJJ97944.1:1-759
ACI40921.1:1-765	AJJ97956.1:1-759
ACI40921.1:1-765	AJJ97968.1:1-759
ACI40921.1:1-765	AJJ97993.1:1-759
ACI40921.1:1-765	AJJ98005.1:1-759
ACI40921.1:1-765	AJJ98017.1:1-759
ACI40921.1:1-765	AJJ98029.1:1-759
ACI40921.1:1-765	AJJ98076.1:1-759
ACI40921.1:1-765	AJJ98115.1:1-759
ACI40921.1:1-765	AJJ98222.1:1-759
ACI40921.1:1-765	AJJ98270.1:1-759
ACI40921.1:1-765	AJJ98341.1:1-759
ACI40921.1:1-765	AJJ98353.1:1-759
ACI40921.1:1-765	AJJ98505.1:1-759
ACI40921.1:1-765	AJJ98517.1:1-759
ACI40921.1:1-765	AJJ98529.1:1-759
ACI40921.1:1-765	AJJ98541.1:1-759
ACI40921.1:1-765	AJJ98605.1:1-752
ACI40921.1:1-765	AJJ98606.1:1-752
ACI40921.1:1-765	AJJ98607.1:1-752
ACI40921.1:1-765	AJJ98608.1:1-752
ACI40921.1:1-765	AJJ98609.1:1-752
ACI40921.1:1-765	AJJ98611.1:1-752
ACI40921.1:1-765	AJJ98612.1:1-752
ACI40921.1:1-765	AJJ98613.1:1-752
ACI40921.1:1-765	AJJ98614.1:1-752
ACI40921.1:1-765	AJJ98615.1:1-752
ACI40921.1:1-765	AJJ98616.1:1-752
ACI40921.1:1-765	AJJ98617.1:1-752
ACI40921.1:1-765	AJJ98618.1:1-752
ACI40921.1:1-765	AJJ98619.1:1-752
ACI40921.1:1-765	AJK00163.1:1-759
ACI40921.1:1-765	AJK00237.1:1-759
ACI40921.1:1-765	AJK00240.1:1-759
ACI40921.1:1-765	AJM70489.1:1-759
ACI40921.1:1-765	AJM70508.1:1-759
ACI40921.1:1-765	AJM70550.1:1-759
ACI40921.1:1-765	AJM70561.1:1-759
ACI40921.1:1-765	AJM70572.1:1-759
ACI40921.1:1-765	AJM70583.1:1-759
ACI40921.1:1-765	AJM70594.1:1-759
ACI40921.1:1-765	AJM70605.1:1-759
ACI40921.1:1-765	AJM70619.1:1-759
ACI40921.1:1-765	AJM70631.1:1-759
ACI40921.1:1-765	AJM70657.1:1-759
ACI40921.1:1-765	AJM70840.1:1-759
ACI40921.1:1-765	AJM70851.1:1-759
ACI40921.1:1-765	AJM70862.1:1-759
ACI40921.1:1-765	AJM70873.1:1-759
ACI40921.1:1-765	AJM71122.1:1-759
ACI40921.1:1-765	AJP13723.1:1-758
ACI40921.1:1-765	AJP13735.1:1-759
ACI40921.1:1-765	AJP13746.1:1-759
ACI40921.1:1-765	AJS16041.1:1-759
ACI40921.1:1-765	AJS16042.1:1-759
ACI40921.1:1-765	AJS16043.1:1-759
ACI40921.1:1-765	AJS16044.1:1-759
ACI40921.1:1-765	AJS16045.1:1-759
ACI40921.1:1-765	AJS16046.1:1-759
ACI40921.1:1-765	AJS16047.1:1-759
ACI40921.1:1-765	AJS16048.1:1-759
ACI40921.1:1-765	AJS16049.1:1-759
ACI40921.1:1-765	AJS16050.1:1-759
ACI40921.1:1-765	AJS16051.1:1-759
ACI40921.1:1-765	AJS16052.1:1-759
ACI40921.1:1-765	AJS16053.1:1-759
ACI40921.1:1-765	AJS16054.1:1-759
ACI40921.1:1-765	AJS16055.1:1-759
ACI40921.1:1-765	AJS16056.1:1-759
ACI40921.1:1-765	AJS16057.1:1-759
ACI40921.1:1-765	AJS16058.1:1-759
ACI40921.1:1-765	AJS16059.1:1-759
ACI40921.1:1-765	AJS16060.1:1-759
ACI40921.1:1-765	AJS16326.1:1-759
ACI40921.1:1-765	AJS16345.1:1-759
ACI40921.1:1-765	AJS18464.1:1-759
ACI40921.1:1-765	AJW32084.1:1-759
ACI40921.1:1-765	AJW32093.1:1-759
ACI40921.1:1-765	AJW32128.1:1-759
ACI40921.1:1-765	AJW32140.1:1-759
ACI40921.1:1-765	AJW32152.1:1-759
ACI40921.1:1-765	AJW32164.1:1-759
ACI40921.1:1-765	AJY53777.1:1-759
ACI40921.1:1-765	AJY53789.1:1-759
ACI40921.1:1-765	AJY53801.1:1-759
ACI40921.1:1-765	AJY53813.1:1-759
ACI40921.1:1-765	AJY53825.1:1-759
ACI40921.1:1-765	AJY53837.1:1-759
ACI40921.1:1-765	AJY53849.1:1-759
ACI40921.1:1-765	AJY53861.1:1-759
ACI40921.1:1-765	AJY54267.1:1-759
ACI40921.1:1-765	AJY54268.1:1-759
ACI40921.1:1-765	AJY54269.1:1-759
ACI40921.1:1-765	AJY54270.1:1-759
ACI40921.1:1-765	AJY54271.1:1-759
ACI40921.1:1-765	AJY54272.1:1-759
ACI40921.1:1-765	AJY54273.1:1-759
ACI40921.1:1-765	AJY54274.1:1-759
ACI40921.1:1-765	AJY54288.1:1-759
ACI40921.1:1-765	AJY54289.1:1-759
ACI40921.1:1-765	AJY54292.1:1-759
ACI40921.1:1-765	AJY54293.1:1-759
ACI40921.1:1-765	AJY54295.1:1-759
ACI40921.1:1-765	AJY54296.1:1-759
ACI40921.1:1-765	AJY54298.1:1-759
ACI40921.1:1-765	AJY54299.1:1-759
ACI40921.1:1-765	AJY54302.1:1-759
ACI40921.1:1-765	AJY54303.1:1-759
ACI40921.1:1-765	AJY54304.1:1-759
ACI40921.1:1-765	AJY54305.1:1-759
ACI40921.1:1-765	AJY54306.1:1-759
ACI40921.1:1-765	AJY54307.1:1-759
ACI40921.1:1-765	AJY54308.1:1-759
ACI40921.1:1-765	AJY54309.1:1-759
ACI40921.1:1-765	AJY54310.1:1-759
ACI40921.1:1-765	AJY54311.1:1-759
ACI40921.1:1-765	AJY54312.1:1-759
ACI40921.1:1-765	AJY54313.1:1-759
ACI40921.1:1-765	AJY79350.1:1-759
ACI40921.1:1-765	AJY79369.1:1-759
ACI40921.1:1-765	AKA60601.1:1-759
ACI40921.1:1-765	AKA63708.1:1-759
ACI40921.1:1-765	AKA63720.1:1-759
ACI40921.1:1-765	AKC44564.1:1-759
ACI40921.1:1-765	AKC45281.1:1-759
ACI40921.1:1-765	AKC45293.1:1-759
ACI40921.1:1-765	AKC45305.1:1-759
ACI40921.1:1-765	AKC45317.1:1-759
ACI40921.1:1-765	AKC45329.1:1-759
ACI40921.1:1-765	AKC45341.1:1-759
ACI40921.1:1-765	AKC45353.1:1-759
ACI40921.1:1-765	AKC91354.1:1-759
ACI40921.1:1-765	AKD00234.1:1-526
ACI40921.1:1-765	AKD00244.1:1-759
ACI40921.1:1-765	AKD00254.1:1-759
ACI40921.1:1-765	AKD00264.1:1-759
ACI40921.1:1-765	AKD00274.1:1-759
ACI40921.1:1-765	AKD00284.1:1-759
ACI40921.1:1-765	AKD00294.1:1-759
ACI40921.1:1-765	AKD00304.1:1-759
ACI40921.1:1-765	AKD00327.1:1-759
ACI40921.1:1-765	AKE14368.1:1-759
ACI40921.1:1-765	AKE14380.1:1-759
ACI40921.1:1-765	AKE14392.1:1-759
ACI40921.1:1-765	AKG52682.1:1-759
